int_mentality_id,int_player_id,int_aggression,int_interceptions,int_positioning,int_vision,int_penalties,int_composure
8388,8388,60,58,62,61,37,60
8389,8389,35,17,62,62,60,48
8390,8390,64,60,55,59,54,75
8391,8391,74,63,60,60,61,61
8392,8392,62,24,65,63,69,70
8393,8393,81,64,25,35,37,60
8394,8394,69,20,70,40,60,60
8395,8395,63,62,68,70,39,60
8396,8396,68,67,35,47,32,59
8397,8397,75,26,65,60,68,58
8398,8398,68,58,59,52,42,66
8399,8399,36,35,62,62,54,56
8400,8400,73,66,60,62,64,74
8401,8401,61,15,65,57,67,67
8402,8402,70,62,57,64,56,67
8403,8403,67,67,28,35,33,56
8404,8404,43,57,50,66,48,70
8405,8405,61,68,68,73,80,74
8406,8406,70,68,60,62,56,67
8407,8407,64,62,65,72,50,65
8408,8408,48,64,70,61,59,70
8409,8409,49,52,58,57,50,60
8410,8410,64,67,39,55,58,56
8411,8411,57,63,53,69,49,66
8412,8412,70,66,55,65,65,67
8413,8413,54,21,66,62,64,75
8414,8414,30,25,64,43,46,58
8415,8415,30,13,63,65,61,70
8416,8416,63,48,65,66,62,66
8417,8417,63,45,66,65,62,63
8418,8418,47,55,56,64,59,66
8419,8419,68,63,34,29,52,56
8420,8420,58,63,54,44,45,56
8421,8421,38,21,73,45,56,54
8422,8422,51,66,49,33,31,57
8423,8423,67,64,63,65,54,66
8424,8424,40,24,60,68,55,60
8425,8425,61,68,51,61,57,69
8426,8426,68,69,45,66,48,69
8427,8427,48,24,61,55,45,64
8428,8428,42,24,62,62,53,62
8429,8429,84,68,52,56,59,67
8430,8430,69,67,55,63,48,63
8431,8431,51,52,62,68,74,68
8432,8432,75,66,44,51,35,57
8433,8433,30,16,62,57,50,55
8434,8434,72,64,29,26,49,59
8435,8435,25,18,11,40,16,59
8436,8436,65,48,69,65,54,58
8437,8437,58,53,60,70,68,66
8438,8438,63,58,62,57,40,61
8439,8439,65,70,50,64,77,70
8440,8440,57,28,70,50,64,58
8441,8441,44,15,64,61,63,60
8442,8442,67,20,71,58,70,66
8443,8443,63,63,53,68,55,58
8444,8444,64,60,52,53,40,61
8445,8445,65,70,56,67,41,70
8446,8446,80,67,61,65,56,63
8447,8447,68,68,37,37,46,52
8448,8448,72,69,30,59,61,70
8449,8449,49,62,64,68,60,65
8450,8450,66,64,70,65,69,68
8451,8451,60,67,26,48,45,58
8452,8452,69,66,48,38,34,48
8453,8453,81,62,28,34,32,49
8454,8454,43,18,66,58,49,60
8455,8455,79,54,63,62,51,61
8456,8456,70,53,62,56,32,58
8457,8457,72,65,64,68,40,68
8458,8458,52,35,57,66,59,65
8459,8459,35,30,65,63,59,54
8460,8460,50,62,53,51,32,63
8461,8461,64,66,21,37,29,64
8462,8462,82,68,43,44,29,64
8463,8463,37,20,64,58,65,67
8464,8464,21,18,15,41,23,27
8465,8465,33,30,65,68,53,56
8466,8466,64,68,66,66,60,64
8467,8467,64,66,52,59,43,54
8468,8468,70,66,51,60,38,61
8469,8469,47,41,57,61,49,63
8470,8470,36,28,59,48,62,53
8471,8471,60,39,62,61,76,66
8472,8472,57,53,58,57,37,55
8473,8473,44,31,64,67,52,68
8474,8474,73,62,69,59,37,70
8475,8475,43,54,68,60,66,62
8476,8476,65,58,63,68,48,62
8477,8477,73,66,32,48,48,58
8478,8478,32,19,16,45,21,59
8479,8479,68,65,36,50,39,54
8480,8480,51,58,61,63,52,49
8481,8481,60,62,23,36,52,59
8482,8482,66,65,32,52,34,54
8483,8483,53,32,71,53,58,57
8484,8484,53,39,68,55,64,68
8485,8485,25,18,19,35,27,31
8486,8486,55,68,69,56,46,57
8487,8487,52,19,64,66,51,50
8488,8488,83,38,58,62,53,61
8489,8489,36,18,70,55,58,64
8490,8490,80,65,23,32,45,56
8491,8491,32,15,11,35,23,49
8492,8492,75,65,55,65,47,63
8493,8493,24,22,13,43,24,60
8494,8494,62,72,26,43,41,57
8495,8495,47,55,66,57,52,59
8496,8496,59,61,65,66,61,63
8497,8497,53,48,66,73,58,50
8498,8498,48,60,62,61,41,48
8499,8499,33,19,60,64,62,64
8500,8500,62,39,58,60,51,57
8501,8501,71,69,55,61,48,55
8502,8502,72,67,27,53,42,63
8503,8503,74,71,61,62,41,68
8504,8504,55,23,64,67,49,64
8505,8505,42,27,62,57,62,59
8506,8506,85,58,57,54,50,57
8507,8507,40,32,61,60,54,63
8508,8508,64,56,47,51,54,66
8509,8509,77,69,23,42,35,52
8510,8510,26,11,6,24,13,22
8511,8511,65,47,65,70,60,68
8512,8512,53,23,75,54,55,55
8513,8513,73,70,50,52,50,66
8514,8514,82,62,24,35,39,56
8515,8515,49,38,66,46,61,63
8516,8516,71,64,28,36,28,62
8517,8517,57,30,60,65,58,62
8518,8518,61,52,64,50,47,47
8519,8519,57,41,63,57,45,59
8520,8520,43,23,64,63,48,66
8521,8521,74,35,67,57,62,62
8522,8522,65,61,33,53,39,58
8523,8523,72,62,21,50,25,55
8524,8524,57,32,65,63,53,59
8525,8525,58,43,64,60,52,62
8526,8526,68,58,56,60,47,61
8527,8527,49,21,62,60,50,55
8528,8528,69,68,39,55,59,57
8529,8529,77,64,39,42,36,63
8530,8530,56,38,57,61,46,55
8531,8531,50,60,53,60,40,55
8532,8532,58,70,27,33,31,56
8533,8533,35,56,57,70,55,72
8534,8534,19,22,19,65,25,33
8535,8535,59,65,43,69,62,65
8536,8536,74,63,34,45,40,55
8537,8537,65,63,67,71,66,68
8538,8538,84,61,53,56,47,61
8539,8539,67,59,67,67,55,75
8540,8540,29,25,66,53,70,58
8541,8541,70,66,48,41,37,57
8542,8542,70,64,47,48,46,59
8543,8543,68,67,34,39,41,61
8544,8544,66,65,60,62,42,58
8545,8545,72,60,56,58,44,54
8546,8546,59,21,69,49,64,58
8547,8547,32,22,11,42,19,45
8548,8548,27,21,68,59,50,66
8549,8549,20,17,11,32,29,47
8550,8550,53,64,46,42,40,55
8551,8551,68,12,64,53,59,68
8552,8552,77,63,45,56,47,70
8553,8553,70,63,63,64,60,63
8554,8554,56,24,62,65,47,62
8555,8555,73,25,71,43,68,60
8556,8556,65,64,25,42,38,56
8557,8557,54,21,71,47,69,65
8558,8558,58,61,65,67,61,64
8559,8559,46,53,63,70,61,71
8560,8560,75,62,61,69,53,65
8561,8561,71,66,39,50,42,64
8562,8562,62,66,41,51,40,49
8563,8563,66,26,63,60,57,62
8564,8564,46,60,56,59,42,62
8565,8565,32,32,60,66,64,59
8566,8566,65,66,60,59,58,72
8567,8567,80,45,66,60,66,62
8568,8568,60,53,68,65,55,55
8569,8569,18,16,14,45,24,55
8570,8570,29,46,63,65,49,50
8571,8571,34,17,19,55,17,65
8572,8572,63,55,64,67,51,66
8573,8573,62,63,63,64,56,65
8574,8574,70,60,56,57,38,52
8575,8575,54,53,59,61,55,59
8576,8576,65,65,37,53,38,60
8577,8577,39,63,64,69,68,61
8578,8578,39,15,66,51,65,59
8579,8579,66,56,56,44,31,60
8580,8580,76,64,34,35,58,52
8581,8581,62,64,31,38,48,56
8582,8582,59,58,46,35,43,58
8583,8583,25,24,14,42,18,32
8584,8584,68,62,59,59,49,63
8585,8585,75,63,47,30,48,59
8586,8586,80,62,63,57,30,70
8587,8587,52,25,66,63,65,60
8588,8588,65,65,45,53,43,65
8589,8589,64,67,25,30,36,60
8590,8590,43,59,61,68,63,62
8591,8591,55,47,56,60,57,55
8592,8592,47,22,63,63,49,60
8593,8593,78,64,34,47,48,56
8594,8594,66,70,53,59,44,67
8595,8595,70,60,59,58,57,64
8596,8596,62,57,56,55,48,65
8597,8597,76,63,56,57,55,56
8598,8598,60,28,69,62,55,59
8599,8599,50,52,66,66,49,46
8600,8600,53,53,60,70,73,73
8601,8601,59,58,55,67,44,66
8602,8602,54,63,65,66,53,69
8603,8603,67,60,39,59,53,49
8604,8604,40,17,75,47,63,48
8605,8605,79,31,64,60,62,63
8606,8606,45,17,63,54,63,68
8607,8607,22,25,15,30,23,44
8608,8608,90,61,52,45,41,54
8609,8609,73,49,63,55,48,60
8610,8610,54,43,65,59,45,46
8611,8611,46,40,66,58,60,57
8612,8612,59,66,62,67,52,53
8613,8613,91,64,63,55,53,56
8614,8614,46,18,70,55,59,65
8615,8615,52,44,57,53,58,55
8616,8616,53,42,76,55,65,65
8617,8617,75,69,25,40,68,64
8618,8618,41,27,19,37,32,25
8619,8619,78,55,61,59,36,59
8620,8620,57,23,65,55,64,49
8621,8621,25,23,15,48,32,43
8622,8622,71,68,55,62,34,68
8623,8623,30,33,62,55,65,67
8624,8624,34,13,64,44,63,67
8625,8625,64,64,30,32,46,61
8626,8626,69,64,62,69,52,69
8627,8627,69,64,60,57,43,56
8628,8628,54,35,58,60,50,57
8629,8629,70,67,49,62,52,62
8630,8630,39,36,64,62,52,58
8631,8631,66,60,64,68,55,76
8632,8632,54,64,51,54,40,59
8633,8633,52,23,67,53,61,59
8634,8634,30,15,12,33,18,50
8635,8635,33,17,65,58,65,56
8636,8636,45,13,59,54,63,55
8637,8637,48,48,68,70,64,60
8638,8638,64,63,40,45,44,62
8639,8639,34,48,62,61,63,64
8640,8640,62,69,54,61,65,73
8641,8641,62,51,65,62,45,64
8642,8642,39,43,62,70,71,70
8643,8643,64,19,70,51,62,65
8644,8644,82,56,64,68,47,71
8645,8645,45,25,65,61,49,53
8646,8646,43,22,13,23,13,50
8647,8647,34,35,70,70,75,72
8648,8648,33,25,59,62,64,65
8649,8649,36,58,59,58,41,56
8650,8650,67,63,34,31,50,64
8651,8651,51,31,58,61,63,63
8652,8652,59,64,64,47,43,59
8653,8653,65,66,37,65,43,73
8654,8654,64,63,32,47,37,51
8655,8655,56,53,63,61,53,60
8656,8656,80,59,25,34,37,52
8657,8657,32,55,44,42,50,46
8658,8658,68,69,24,28,47,64
8659,8659,68,58,54,70,56,68
8660,8660,70,62,38,53,56,64
8661,8661,74,67,36,43,44,50
8662,8662,67,68,45,52,47,56
8663,8663,31,45,54,59,45,65
8664,8664,67,19,66,57,68,71
8665,8665,64,55,65,72,58,68
8666,8666,75,68,58,61,51,66
8667,8667,68,60,42,45,37,63
8668,8668,66,65,61,57,43,47
8669,8669,28,11,7,36,16,30
8670,8670,45,21,60,55,44,46
8671,8671,32,21,63,66,66,63
8672,8672,59,61,58,55,44,58
8673,8673,42,26,54,69,52,64
8674,8674,69,33,61,58,54,60
8675,8675,48,15,66,46,65,65
8676,8676,55,65,63,56,50,66
8677,8677,38,51,50,69,58,68
8678,8678,73,53,58,64,58,54
8679,8679,65,42,66,65,51,58
8680,8680,39,28,74,58,68,66
8681,8681,69,63,61,64,40,56
8682,8682,53,60,60,58,49,61
8683,8683,67,60,50,59,43,62
8684,8684,68,32,69,56,63,65
8685,8685,33,52,60,50,58,64
8686,8686,62,59,62,55,41,63
8687,8687,62,66,48,52,36,69
8688,8688,37,19,11,34,11,58
8689,8689,65,70,45,54,49,54
8690,8690,40,24,66,53,65,61
8691,8691,33,23,72,67,65,64
8692,8692,53,43,58,67,64,69
8693,8693,61,59,60,50,64,64
8694,8694,69,63,60,64,77,69
8695,8695,29,19,13,25,20,52
8696,8696,45,17,64,50,71,56
8697,8697,50,60,40,60,48,55
8698,8698,55,16,65,51,68,49
8699,8699,76,64,44,62,61,70
8700,8700,81,65,38,52,43,57
8701,8701,21,13,9,35,41,54
8702,8702,55,45,62,61,49,64
8703,8703,67,62,28,35,56,48
8704,8704,59,62,38,45,46,54
8705,8705,30,52,62,70,58,66
8706,8706,65,64,62,62,35,58
8707,8707,80,64,68,63,69,68
8708,8708,53,21,63,56,58,58
8709,8709,34,19,68,57,59,59
8710,8710,58,68,39,34,36,55
8711,8711,28,24,65,51,63,47
8712,8712,68,65,69,64,60,71
8713,8713,69,64,33,44,39,53
8714,8714,64,63,35,32,33,57
8715,8715,43,21,63,64,57,65
8716,8716,60,62,47,39,39,57
8717,8717,82,68,57,59,49,64
8718,8718,62,43,59,63,59,61
8719,8719,66,67,52,59,56,62
8720,8720,85,24,64,40,71,60
8721,8721,50,21,68,51,69,68
8722,8722,61,63,30,51,48,55
8723,8723,62,41,64,65,60,68
8724,8724,67,75,24,62,55,63
8725,8725,48,27,66,49,50,55
8726,8726,66,65,40,52,40,64
8727,8727,60,65,51,50,36,54
8728,8728,59,65,23,50,38,57
8729,8729,78,64,27,30,47,64
8730,8730,40,27,67,62,75,60
8731,8731,73,69,52,54,39,46
8732,8732,46,24,59,61,45,68
8733,8733,28,17,73,51,70,58
8734,8734,70,64,55,50,45,65
8735,8735,40,51,62,70,63,64
8736,8736,93,57,25,32,33,59
8737,8737,61,61,65,70,62,68
8738,8738,49,64,20,30,32,61
8739,8739,74,65,25,40,31,68
8740,8740,60,68,63,65,56,63
8741,8741,55,40,62,58,56,50
8742,8742,69,61,58,71,48,50
8743,8743,67,45,67,65,40,63
8744,8744,73,63,62,63,55,64
8745,8745,70,71,43,47,32,59
8746,8746,35,17,63,54,65,56
8747,8747,53,40,67,63,63,64
8748,8748,57,65,51,51,62,61
8749,8749,67,60,62,59,55,63
8750,8750,71,64,59,64,42,66
8751,8751,62,60,49,51,46,53
8752,8752,65,65,56,62,45,53
8753,8753,56,55,56,51,34,58
8754,8754,21,8,12,29,28,27
8755,8755,58,55,65,67,42,70
8756,8756,44,24,62,63,47,64
8757,8757,51,29,62,68,48,60
8758,8758,81,20,73,50,69,73
8759,8759,67,65,59,68,48,62
8760,8760,68,66,33,62,34,58
8761,8761,73,64,45,46,37,53
8762,8762,48,60,58,59,52,56
8763,8763,60,64,59,64,67,66
8764,8764,71,63,56,62,42,55
8765,8765,68,63,50,50,53,62
8766,8766,70,26,60,56,65,46
8767,8767,45,22,60,58,50,62
8768,8768,60,24,66,44,59,62
8769,8769,64,68,65,64,57,66
8770,8770,79,59,56,61,46,62
8771,8771,19,22,19,12,25,22
8772,8772,55,24,62,63,66,64
8773,8773,46,42,65,60,46,64
8774,8774,60,59,59,64,40,52
8775,8775,63,67,59,59,49,66
8776,8776,67,62,35,60,42,60
8777,8777,52,12,74,52,64,65
8778,8778,92,64,58,55,45,62
8779,8779,23,19,16,13,21,29
8780,8780,20,22,11,43,21,49
8781,8781,67,62,64,63,43,63
8782,8782,64,66,64,70,52,55
8783,8783,46,64,42,47,38,55
8784,8784,67,61,47,56,61,60
8785,8785,53,66,57,56,37,55
8786,8786,48,25,60,57,49,60
8787,8787,18,6,4,34,17,31
8788,8788,67,65,56,55,56,67
8789,8789,78,57,64,65,67,77
8790,8790,67,54,58,58,46,47
8791,8791,55,63,66,69,64,66
8792,8792,63,68,62,62,42,57
8793,8793,67,61,68,66,51,66
8794,8794,39,20,12,52,44,47
8795,8795,48,31,67,62,59,62
8796,8796,39,18,62,65,60,56
8797,8797,76,60,61,64,46,63
8798,8798,64,69,57,59,51,66
8799,8799,74,68,38,36,33,56
8800,8800,48,34,66,66,58,58
8801,8801,69,29,67,62,62,64
8802,8802,40,42,64,65,72,67
8803,8803,65,60,46,48,40,56
8804,8804,68,47,65,64,60,64
8805,8805,59,35,63,61,55,63
8806,8806,75,21,58,40,64,57
8807,8807,32,37,67,63,71,64
8808,8808,46,36,74,56,58,53
8809,8809,77,66,35,33,47,61
8810,8810,71,65,32,34,40,56
8811,8811,67,63,55,58,61,56
8812,8812,43,28,70,63,69,62
8813,8813,70,43,63,64,46,67
8814,8814,24,18,7,31,23,46
8815,8815,57,31,68,64,66,63
8816,8816,59,59,54,36,44,57
8817,8817,70,71,57,68,38,56
8818,8818,71,62,59,64,44,65
8819,8819,45,56,58,74,55,68
8820,8820,41,27,16,31,23,46
8821,8821,60,60,67,67,48,70
8822,8822,60,60,47,32,37,54
8823,8823,72,67,30,31,35,46
8824,8824,61,41,65,70,51,64
8825,8825,68,66,48,62,55,61
8826,8826,78,22,65,41,56,58
8827,8827,24,18,16,21,23,46
8828,8828,65,67,46,62,40,59
8829,8829,48,50,59,59,53,51
8830,8830,36,22,61,61,45,64
8831,8831,28,18,73,51,73,48
8832,8832,54,58,66,65,41,48
8833,8833,70,47,61,60,44,63
8834,8834,32,13,14,30,22,33
8835,8835,61,57,45,54,31,57
8836,8836,72,69,60,69,45,52
8837,8837,61,59,49,59,50,59
8838,8838,56,63,45,60,31,67
8839,8839,64,63,43,39,36,58
8840,8840,69,53,65,65,61,75
8841,8841,72,66,55,63,44,54
8842,8842,53,31,71,67,80,72
8843,8843,18,16,13,31,24,60
8844,8844,25,25,12,31,22,40
8845,8845,59,66,39,51,57,58
8846,8846,40,33,76,75,51,71
8847,8847,66,44,65,67,58,67
8848,8848,29,19,12,43,13,29
8849,8849,59,53,62,63,53,67
8850,8850,60,58,59,62,46,56
8851,8851,74,17,65,54,66,59
8852,8852,69,61,57,64,65,68
8853,8853,21,11,9,40,18,38
8854,8854,49,45,63,65,55,61
8855,8855,61,62,59,61,74,64
8856,8856,65,64,64,65,55,63
8857,8857,66,63,30,36,39,54
8858,8858,63,64,56,54,39,64
8859,8859,65,66,25,34,38,59
8860,8860,69,63,30,34,36,55
8861,8861,42,18,64,57,60,55
8862,8862,53,52,68,69,67,62
8863,8863,64,56,28,38,53,53
8864,8864,31,15,13,37,18,64
8865,8865,30,33,69,53,63,67
8866,8866,23,26,18,36,20,61
8867,8867,65,57,62,60,60,55
8868,8868,52,53,52,52,52,55
8869,8869,43,34,63,60,45,60
8870,8870,63,54,61,67,62,63
8871,8871,41,25,65,61,67,55
8872,8872,65,65,47,44,45,62
8873,8873,58,64,60,65,60,64
8874,8874,70,59,60,64,49,66
8875,8875,63,62,62,52,41,47
8876,8876,75,70,56,70,52,63
8877,8877,64,33,70,56,59,66
8878,8878,57,64,54,56,37,58
8879,8879,72,29,65,58,45,62
8880,8880,71,61,70,68,71,72
8881,8881,58,65,55,64,65,68
8882,8882,58,15,66,65,70,61
8883,8883,68,62,32,42,34,64
8884,8884,68,65,60,66,51,65
8885,8885,48,21,63,51,72,68
8886,8886,78,66,42,65,55,76
8887,8887,64,46,66,69,61,65
8888,8888,80,30,74,41,70,59
8889,8889,61,70,59,70,57,65
8890,8890,59,29,65,59,67,57
8891,8891,61,62,47,34,49,58
8892,8892,77,51,65,54,55,67
8893,8893,59,11,66,46,63,57
8894,8894,41,38,61,60,57,61
8895,8895,42,18,61,56,50,54
8896,8896,90,64,40,44,49,57
8897,8897,66,65,60,45,43,50
8898,8898,64,60,55,55,40,46
8899,8899,60,61,56,56,42,63
8900,8900,53,64,56,64,52,61
8901,8901,68,58,64,65,45,65
8902,8902,68,63,64,65,45,67
8903,8903,70,67,55,62,66,70
8904,8904,27,19,70,49,64,58
8905,8905,66,63,59,66,45,62
8906,8906,28,15,13,44,15,60
8907,8907,76,66,54,43,23,57
8908,8908,70,22,75,48,53,71
8909,8909,42,25,62,63,50,46
8910,8910,35,21,12,39,11,36
8911,8911,58,59,62,60,50,58
8912,8912,70,66,65,59,44,67
8913,8913,70,39,65,60,55,60
8914,8914,59,37,56,55,64,66
8915,8915,23,13,11,35,18,47
8916,8916,70,63,53,55,52,55
8917,8917,68,57,63,66,29,56
8918,8918,78,64,44,40,50,57
8919,8919,67,24,68,48,70,65
8920,8920,59,63,56,53,27,55
8921,8921,62,65,60,57,38,56
8922,8922,70,58,50,41,42,59
8923,8923,65,35,54,62,50,60
8924,8924,69,65,56,61,46,59
8925,8925,69,66,42,56,37,70
8926,8926,84,62,32,58,41,48
8927,8927,24,24,13,35,20,25
8928,8928,16,24,14,24,27,59
8929,8929,45,53,60,67,66,63
8930,8930,70,64,38,28,40,55
8931,8931,69,70,58,62,50,63
8932,8932,44,46,65,66,49,58
8933,8933,63,67,56,69,67,67
8934,8934,53,42,60,67,58,67
8935,8935,70,62,63,61,64,64
8936,8936,68,63,63,65,39,64
8937,8937,62,62,67,58,40,50
8938,8938,68,65,31,48,31,65
8939,8939,55,31,66,65,43,49
8940,8940,78,23,59,43,59,60
8941,8941,64,66,44,59,43,64
8942,8942,46,29,62,65,44,55
8943,8943,62,68,28,33,33,58
8944,8944,57,63,26,37,38,56
8945,8945,72,57,63,68,53,68
8946,8946,69,69,67,69,61,70
8947,8947,65,64,52,68,66,50
8948,8948,65,61,23,41,39,54
8949,8949,69,66,46,40,39,59
8950,8950,71,64,57,58,62,63
8951,8951,26,9,7,28,21,44
8952,8952,80,65,56,59,53,62
8953,8953,36,24,63,69,50,51
8954,8954,74,60,44,36,38,51
8955,8955,62,68,64,67,45,66
8956,8956,77,67,55,58,55,59
8957,8957,41,62,63,66,65,58
8958,8958,45,24,11,52,22,62
8959,8959,61,60,64,64,48,72
8960,8960,65,41,68,65,66,59
8961,8961,41,51,58,59,54,55
8962,8962,63,64,51,41,45,60
8963,8963,42,28,63,68,63,63
8964,8964,64,68,41,52,44,66
8965,8965,65,63,59,54,49,57
8966,8966,81,24,70,53,75,59
8967,8967,44,31,63,65,60,60
8968,8968,40,35,62,64,49,60
8969,8969,51,68,33,32,29,50
8970,8970,33,12,10,55,18,52
8971,8971,51,49,64,67,45,61
8972,8972,69,61,63,59,48,66
8973,8973,50,31,64,70,59,62
8974,8974,58,44,67,69,58,64
8975,8975,63,65,68,63,41,65
8976,8976,65,64,46,52,34,61
8977,8977,69,58,60,61,47,59
8978,8978,91,62,42,51,47,67
8979,8979,69,68,27,38,34,69
8980,8980,65,65,68,69,55,69
8981,8981,31,16,70,59,55,60
8982,8982,80,20,62,49,60,60
8983,8983,32,27,13,47,20,42
8984,8984,68,47,65,54,53,64
8985,8985,66,57,60,56,49,58
8986,8986,58,66,58,53,43,46
8987,8987,67,57,58,55,60,56
8988,8988,75,58,67,68,44,68
8989,8989,67,48,64,58,57,56
8990,8990,31,18,68,57,61,61
8991,8991,61,28,58,59,68,64
8992,8992,71,65,50,50,42,55
8993,8993,49,21,62,58,58,59
8994,8994,34,20,56,62,64,62
8995,8995,60,71,50,40,45,52
8996,8996,56,29,68,52,67,59
8997,8997,70,69,28,40,59,65
8998,8998,45,31,65,70,60,63
8999,8999,69,65,38,34,38,61
9000,9000,53,60,49,43,32,61
9001,9001,52,39,63,53,38,59
9002,9002,51,47,60,64,38,65
9003,9003,53,23,70,57,67,63
9004,9004,53,54,54,62,50,67
9005,9005,69,57,48,73,49,68
9006,9006,15,11,8,33,18,40
9007,9007,73,71,50,59,44,55
9008,9008,74,60,63,65,53,54
9009,9009,32,21,55,62,50,58
9010,9010,33,27,58,55,66,50
9011,9011,82,64,36,38,34,53
9012,9012,64,63,30,30,42,50
9013,9013,70,65,58,68,49,62
9014,9014,68,65,34,53,48,59
9015,9015,73,15,64,46,55,55
9016,9016,19,8,7,59,16,21
9017,9017,43,63,59,64,61,58
9018,9018,73,70,45,45,80,62
9019,9019,70,61,48,59,52,59
9020,9020,25,10,15,39,34,50
9021,9021,68,65,59,66,83,70
9022,9022,40,45,72,51,71,59
9023,9023,64,63,50,44,33,60
9024,9024,59,64,66,52,39,46
9025,9025,59,59,65,64,68,67
9026,9026,63,33,72,69,64,70
9027,9027,70,65,57,63,45,63
9028,9028,36,13,13,32,24,35
9029,9029,53,48,59,58,48,51
9030,9030,51,24,64,62,56,58
9031,9031,69,59,52,56,45,64
9032,9032,68,65,61,62,34,58
9033,9033,49,42,62,66,40,59
9034,9034,57,41,60,59,50,62
9035,9035,36,26,52,69,36,59
9036,9036,16,11,13,58,11,16
9037,9037,23,10,5,39,28,32
9038,9038,76,61,68,64,67,61
9039,9039,45,29,65,59,62,58
9040,9040,90,67,59,63,50,66
9041,9041,62,57,55,51,48,55
9042,9042,53,37,60,71,41,66
9043,9043,18,9,5,44,15,21
9044,9044,71,63,22,32,36,58
9045,9045,37,15,68,51,71,65
9046,9046,54,67,21,36,37,58
9047,9047,72,58,62,64,38,68
9048,9048,54,38,64,52,56,47
9049,9049,61,45,63,61,51,71
9050,9050,72,68,58,57,54,61
9051,9051,31,12,8,35,20,52
9052,9052,44,23,64,78,44,62
9053,9053,69,18,70,52,68,68
9054,9054,48,28,63,61,57,66
9055,9055,57,29,67,65,66,66
9056,9056,62,62,59,63,45,57
9057,9057,56,38,72,51,41,70
9058,9058,70,67,67,55,39,60
9059,9059,64,65,54,63,46,49
9060,9060,79,33,69,59,72,69
9061,9061,62,65,63,66,39,55
9062,9062,75,58,42,42,41,57
9063,9063,63,51,61,62,51,62
9064,9064,72,65,34,43,43,60
9065,9065,58,50,63,66,70,67
9066,9066,53,49,51,67,55,53
9067,9067,50,59,58,63,66,62
9068,9068,63,63,54,57,40,64
9069,9069,64,67,57,44,43,67
9070,9070,63,57,50,59,52,65
9071,9071,73,34,65,62,71,69
9072,9072,55,34,67,53,64,59
9073,9073,66,28,70,51,65,53
9074,9074,55,61,62,68,52,57
9075,9075,60,68,39,36,37,49
9076,9076,25,21,13,35,25,33
9077,9077,16,23,12,31,22,58
9078,9078,79,33,71,63,66,65
9079,9079,28,28,13,30,27,34
9080,9080,72,64,60,62,54,68
9081,9081,64,26,65,62,46,65
9082,9082,74,65,35,49,33,65
9083,9083,52,55,56,68,35,58
9084,9084,74,22,63,58,46,60
9085,9085,38,33,68,73,63,60
9086,9086,50,35,61,57,61,62
9087,9087,48,42,66,64,48,63
9088,9088,55,60,63,40,42,61
9089,9089,74,65,60,62,50,60
9090,9090,64,61,60,66,38,67
9091,9091,32,19,60,68,75,53
9092,9092,38,40,55,59,42,60
9093,9093,42,15,63,54,45,61
9094,9094,79,60,61,62,57,65
9095,9095,77,65,55,61,42,50
9096,9096,63,65,62,65,51,69
9097,9097,68,60,49,49,37,53
9098,9098,31,24,66,61,60,62
9099,9099,61,61,43,56,50,59
9100,9100,62,59,48,36,44,52
9101,9101,78,58,28,28,34,49
9102,9102,70,68,40,33,50,50
9103,9103,45,57,64,70,59,68
9104,9104,26,19,12,45,29,42
9105,9105,66,64,38,36,42,56
9106,9106,58,59,63,62,51,54
9107,9107,52,31,60,58,57,59
9108,9108,47,25,63,42,66,71
9109,9109,74,69,25,27,39,53
9110,9110,40,21,58,58,42,67
9111,9111,26,21,63,64,56,70
9112,9112,66,68,46,46,29,54
9113,9113,63,49,75,64,72,71
9114,9114,17,27,14,22,23,57
9115,9115,58,62,64,52,39,56
9116,9116,69,18,63,54,76,60
9117,9117,54,39,65,67,40,49
9118,9118,51,31,58,66,74,60
9119,9119,70,66,54,60,47,57
9120,9120,66,65,47,62,40,67
9121,9121,68,61,28,30,30,58
9122,9122,17,12,9,52,21,48
9123,9123,67,61,59,52,45,60
9124,9124,67,64,29,59,33,64
9125,9125,73,65,42,52,34,68
9126,9126,45,16,67,50,65,59
9127,9127,18,11,7,34,18,27
9128,9128,27,25,16,53,23,46
9129,9129,62,60,58,58,56,64
9130,9130,70,62,51,62,57,67
9131,9131,68,62,24,35,55,53
9132,9132,38,25,70,70,46,60
9133,9133,50,30,67,60,70,68
9134,9134,62,60,35,51,41,56
9135,9135,71,65,49,59,39,58
9136,9136,77,67,34,29,41,52
9137,9137,62,64,57,66,55,62
9138,9138,60,61,59,51,48,62
9139,9139,72,56,47,47,37,68
9140,9140,52,41,58,62,56,59
9141,9141,69,63,47,40,42,53
9142,9142,83,62,55,67,54,67
9143,9143,62,16,68,60,55,60
9144,9144,70,64,39,41,62,54
9145,9145,37,14,14,20,22,30
9146,9146,71,67,57,62,48,63
9147,9147,64,53,58,66,63,59
9148,9148,44,21,57,48,54,70
9149,9149,68,59,64,57,35,62
9150,9150,60,61,65,60,35,57
9151,9151,60,73,62,66,57,66
9152,9152,75,39,67,64,60,65
9153,9153,64,57,54,56,45,52
9154,9154,58,68,48,40,34,61
9155,9155,59,62,55,57,40,60
9156,9156,63,58,56,55,50,69
9157,9157,44,19,63,51,46,56
9158,9158,70,17,67,55,73,65
9159,9159,63,63,62,66,53,60
9160,9160,68,64,56,63,48,60
9161,9161,55,47,59,67,44,58
9162,9162,47,37,69,72,44,61
