int_movement_id,int_player_id,int_acceleration,int_sprint_speed,int_agility,int_reactions,int_balance
8585,8585,53,51,57,63,60
8586,8586,67,64,67,68,72
8587,8587,70,68,57,65,60
8588,8588,58,66,63,63,66
8589,8589,53,53,47,66,57
8590,8590,72,73,67,63,65
8591,8591,72,70,59,59,66
8592,8592,70,62,86,61,77
8593,8593,61,69,71,65,75
8594,8594,55,57,68,64,67
8595,8595,77,78,67,62,68
8596,8596,78,79,77,62,66
8597,8597,63,63,58,72,60
8598,8598,83,83,68,63,72
8599,8599,74,78,72,69,64
8600,8600,76,69,89,65,78
8601,8601,66,64,54,64,67
8602,8602,77,73,72,64,68
8603,8603,57,59,59,59,66
8604,8604,66,69,71,66,67
8605,8605,80,75,79,57,79
8606,8606,75,74,72,65,63
8607,8607,53,47,35,62,45
8608,8608,75,82,72,56,73
8609,8609,81,94,67,62,63
8610,8610,74,73,68,62,52
8611,8611,80,81,72,64,69
8612,8612,67,71,63,66,71
8613,8613,69,75,74,62,63
8614,8614,59,68,61,63,47
8615,8615,84,85,78,58,71
8616,8616,54,57,55,63,68
8617,8617,46,49,33,60,30
8618,8618,41,49,39,66,61
8619,8619,84,89,77,60,53
8620,8620,71,68,61,64,70
8621,8621,49,48,31,61,45
8622,8622,45,51,53,64,65
8623,8623,51,70,63,62,49
8624,8624,70,71,71,57,67
8625,8625,62,60,38,62,54
8626,8626,54,50,58,65,64
8627,8627,66,68,61,57,66
8628,8628,82,83,87,63,64
8629,8629,65,62,67,69,70
8630,8630,85,90,79,63,73
8631,8631,35,34,60,78,73
8632,8632,66,69,63,63,65
8633,8633,76,73,71,63,76
8634,8634,30,33,38,57,39
8635,8635,72,68,76,60,74
8636,8636,80,81,75,58,77
8637,8637,74,75,75,64,78
8638,8638,71,68,67,60,64
8639,8639,86,79,90,60,79
8640,8640,46,34,51,63,55
8641,8641,77,72,71,67,70
8642,8642,53,49,64,64,86
8643,8643,77,75,65,58,66
8644,8644,69,66,82,65,80
8645,8645,92,90,84,57,81
8646,8646,52,54,46,61,55
8647,8647,53,51,74,68,64
8648,8648,84,90,90,61,87
8649,8649,71,70,75,64,44
8650,8650,71,84,58,65,62
8651,8651,72,70,73,64,81
8652,8652,73,72,66,65,73
8653,8653,41,36,41,69,33
8654,8654,71,70,52,60,66
8655,8655,84,82,91,58,78
8656,8656,34,34,37,53,42
8657,8657,68,60,55,58,76
8658,8658,69,68,60,63,61
8659,8659,66,64,67,62,69
8660,8660,60,59,65,55,64
8661,8661,45,34,61,61,59
8662,8662,67,67,64,58,67
8663,8663,85,92,86,57,67
8664,8664,73,73,68,64,72
8665,8665,66,70,74,60,68
8666,8666,40,47,49,60,68
8667,8667,69,69,62,55,60
8668,8668,63,63,61,68,61
8669,8669,35,36,27,58,37
8670,8670,76,78,72,66,63
8671,8671,68,72,66,61,61
8672,8672,79,77,81,57,79
8673,8673,77,75,80,59,77
8674,8674,93,92,88,61,90
8675,8675,55,59,59,65,60
8676,8676,68,70,71,63,72
8677,8677,63,54,68,66,66
8678,8678,63,67,62,63,48
8679,8679,75,79,74,54,48
8680,8680,43,48,51,66,40
8681,8681,71,67,72,66,70
8682,8682,69,65,64,58,62
8683,8683,76,76,69,65,72
8684,8684,68,74,67,66,69
8685,8685,83,84,79,57,63
8686,8686,78,83,65,63,65
8687,8687,61,60,70,66,76
8688,8688,42,48,52,68,50
8689,8689,65,59,61,59,59
8690,8690,69,69,70,62,76
8691,8691,76,81,77,66,87
8692,8692,65,70,83,58,72
8693,8693,77,78,77,65,68
8694,8694,45,47,59,62,69
8695,8695,57,59,65,65,57
8696,8696,72,74,68,60,65
8697,8697,72,77,75,62,62
8698,8698,82,83,76,65,80
8699,8699,55,54,67,70,75
8700,8700,52,55,45,60,52
8701,8701,25,48,25,67,59
8702,8702,75,64,73,63,80
8703,8703,70,70,77,65,88
8704,8704,80,80,83,63,75
8705,8705,78,73,75,71,71
8706,8706,69,66,64,64,68
8707,8707,71,71,71,70,68
8708,8708,87,84,72,62,61
8709,8709,78,80,80,57,76
8710,8710,58,60,52,67,58
8711,8711,88,88,84,47,75
8712,8712,66,58,60,67,64
8713,8713,66,74,57,57,57
8714,8714,54,66,38,55,67
8715,8715,80,77,81,59,86
8716,8716,69,69,63,62,55
8717,8717,71,71,69,66,71
8718,8718,80,73,74,56,71
8719,8719,65,69,70,67,70
8720,8720,79,78,68,61,76
8721,8721,68,66,68,63,63
8722,8722,71,66,65,57,74
8723,8723,76,74,70,60,68
8724,8724,58,47,62,68,67
8725,8725,62,64,52,64,50
8726,8726,30,31,29,64,34
8727,8727,73,66,64,63,56
8728,8728,78,76,69,55,68
8729,8729,54,44,39,55,54
8730,8730,61,65,54,65,33
8731,8731,69,67,69,60,69
8732,8732,75,71,79,62,80
8733,8733,73,72,67,60,64
8734,8734,34,34,36,65,32
8735,8735,68,71,67,61,68
8736,8736,58,63,61,52,33
8737,8737,53,50,59,67,64
8738,8738,55,58,41,68,50
8739,8739,53,58,49,62,60
8740,8740,71,70,76,66,76
8741,8741,90,78,81,59,74
8742,8742,51,60,62,61,73
8743,8743,62,59,75,64,69
8744,8744,66,67,74,61,72
8745,8745,62,63,58,65,61
8746,8746,78,85,64,61,37
8747,8747,75,69,73,68,78
8748,8748,65,65,63,66,68
8749,8749,66,70,68,63,69
8750,8750,64,68,70,65,75
8751,8751,77,74,70,53,73
8752,8752,55,50,55,70,61
8753,8753,81,84,68,53,67
8754,8754,41,46,48,62,52
8755,8755,66,68,73,57,74
8756,8756,83,78,80,51,77
8757,8757,65,66,76,60,60
8758,8758,52,50,45,69,35
8759,8759,69,68,80,63,77
8760,8760,56,51,71,64,54
8761,8761,34,40,39,58,52
8762,8762,81,80,73,58,72
8763,8763,65,67,63,65,67
8764,8764,72,69,74,63,71
8765,8765,47,42,53,57,50
8766,8766,76,78,88,72,73
8767,8767,68,68,67,55,78
8768,8768,73,64,51,58,64
8769,8769,58,56,64,63,57
8770,8770,78,75,73,61,71
8771,8771,42,42,32,66,57
8772,8772,83,67,84,61,85
8773,8773,77,75,80,63,70
8774,8774,61,56,70,54,86
8775,8775,69,68,61,59,49
8776,8776,69,67,65,61,40
8777,8777,35,36,41,66,34
8778,8778,68,68,65,66,67
8779,8779,37,38,36,55,31
8780,8780,33,35,32,59,30
8781,8781,66,65,71,62,69
8782,8782,58,68,69,66,60
8783,8783,58,59,71,61,81
8784,8784,71,68,72,64,70
8785,8785,78,75,71,54,74
8786,8786,73,68,90,59,88
8787,8787,24,36,37,58,26
8788,8788,50,52,62,65,68
8789,8789,68,75,73,67,66
8790,8790,80,82,81,58,70
8791,8791,67,56,71,65,67
8792,8792,71,73,69,57,65
8793,8793,68,67,73,63,69
8794,8794,42,53,50,60,52
8795,8795,80,79,80,59,73
8796,8796,63,61,67,60,74
8797,8797,68,64,74,60,80
8798,8798,70,69,77,65,83
8799,8799,67,69,74,67,72
8800,8800,66,71,65,61,74
8801,8801,75,81,70,65,61
8802,8802,71,69,77,66,69
8803,8803,75,74,69,55,66
8804,8804,78,88,79,55,61
8805,8805,68,67,55,63,44
8806,8806,63,73,71,65,57
8807,8807,71,70,68,62,64
8808,8808,81,90,70,52,72
8809,8809,75,78,62,64,68
8810,8810,65,69,57,58,68
8811,8811,72,73,66,64,72
8812,8812,74,73,80,49,90
8813,8813,76,79,83,61,80
8814,8814,41,48,45,62,32
8815,8815,68,64,68,66,71
8816,8816,68,73,61,60,75
8817,8817,74,71,72,67,66
8818,8818,70,70,71,70,71
8819,8819,66,54,67,57,62
8820,8820,48,52,62,67,44
8821,8821,70,70,74,64,80
8822,8822,74,73,60,61,73
8823,8823,63,74,51,61,52
8824,8824,71,70,67,70,67
8825,8825,63,66,57,65,61
8826,8826,47,47,54,60,55
8827,8827,42,46,50,61,52
8828,8828,53,53,59,62,57
8829,8829,76,79,78,62,75
8830,8830,78,73,72,61,77
8831,8831,58,65,54,71,58
8832,8832,50,65,62,67,77
8833,8833,79,77,67,59,62
8834,8834,54,45,66,62,51
8835,8835,76,72,79,57,78
8836,8836,77,79,77,65,68
8837,8837,59,64,75,65,67
8838,8838,71,69,76,63,74
8839,8839,53,62,60,59,54
8840,8840,68,68,70,65,64
8841,8841,77,74,82,66,75
8842,8842,67,74,68,67,72
8843,8843,47,42,35,61,46
8844,8844,48,46,32,57,55
8845,8845,39,55,45,71,55
8846,8846,70,46,38,71,68
8847,8847,78,73,86,62,83
8848,8848,31,32,46,58,30
8849,8849,66,55,73,67,70
8850,8850,85,82,73,60,75
8851,8851,68,67,76,64,70
8852,8852,65,67,50,66,68
8853,8853,41,38,45,65,46
8854,8854,82,80,83,61,77
8855,8855,48,59,60,62,73
8856,8856,55,58,62,61,60
8857,8857,73,69,49,65,67
8858,8858,80,78,73,62,89
8859,8859,64,55,57,58,64
8860,8860,35,41,36,61,37
8861,8861,90,86,78,65,78
8862,8862,61,84,79,72,80
8863,8863,54,52,42,60,40
8864,8864,57,61,58,63,29
8865,8865,69,78,67,68,54
8866,8866,33,40,48,69,28
8867,8867,80,78,71,59,66
8868,8868,76,79,70,55,68
8869,8869,70,70,66,56,67
8870,8870,77,80,73,64,53
8871,8871,71,67,55,62,69
8872,8872,67,63,62,64,61
8873,8873,79,72,77,61,81
8874,8874,78,74,62,64,47
8875,8875,67,66,66,58,74
8876,8876,64,74,73,60,67
8877,8877,63,60,69,66,81
8878,8878,71,71,70,59,61
8879,8879,89,88,78,63,66
8880,8880,64,64,65,69,70
8881,8881,58,45,68,68,73
8882,8882,75,74,68,60,61
8883,8883,50,36,47,61,51
8884,8884,67,64,66,61,58
8885,8885,80,82,73,60,68
8886,8886,52,65,53,68,70
8887,8887,72,70,69,58,77
8888,8888,62,54,69,60,55
8889,8889,66,65,68,59,77
8890,8890,71,71,71,65,70
8891,8891,65,70,71,59,71
8892,8892,80,78,79,63,76
8893,8893,63,65,63,65,57
8894,8894,88,87,88,60,76
8895,8895,83,81,93,64,92
8896,8896,43,40,31,59,61
8897,8897,66,68,60,51,41
8898,8898,76,73,63,61,63
8899,8899,86,88,77,58,71
8900,8900,68,69,74,62,72
8901,8901,66,61,81,63,80
8902,8902,72,75,70,67,69
8903,8903,68,64,67,67,61
8904,8904,72,50,68,63,69
8905,8905,65,64,65,67,59
8906,8906,42,36,59,66,40
8907,8907,68,73,59,61,62
8908,8908,65,62,60,64,72
8909,8909,79,80,79,57,79
8910,8910,54,51,56,64,51
8911,8911,75,71,70,59,74
8912,8912,62,64,66,62,64
8913,8913,77,76,68,63,66
8914,8914,90,80,92,51,90
8915,8915,41,38,39,62,47
8916,8916,64,66,58,62,59
8917,8917,70,63,72,61,73
8918,8918,61,69,56,48,65
8919,8919,35,35,34,64,31
8920,8920,67,67,69,60,70
8921,8921,89,80,79,61,71
8922,8922,78,83,68,61,71
8923,8923,91,90,77,53,65
8924,8924,69,70,73,60,76
8925,8925,65,67,66,65,65
8926,8926,47,57,50,60,68
8927,8927,49,54,40,62,48
8928,8928,43,47,59,68,62
8929,8929,68,64,90,65,91
8930,8930,76,78,62,59,60
8931,8931,53,64,49,66,67
8932,8932,78,72,73,63,57
8933,8933,58,66,67,67,69
8934,8934,75,71,78,64,77
8935,8935,68,69,71,64,66
8936,8936,65,65,71,67,73
8937,8937,77,73,72,65,72
8938,8938,51,54,59,64,48
8939,8939,82,87,82,62,60
8940,8940,89,88,80,68,77
8941,8941,61,73,49,64,66
8942,8942,79,82,72,70,47
8943,8943,44,42,31,64,63
8944,8944,63,72,32,52,38
8945,8945,72,69,62,61,60
8946,8946,60,58,64,68,72
8947,8947,68,72,73,50,80
8948,8948,52,53,66,51,61
8949,8949,41,42,40,60,41
8950,8950,63,73,53,58,51
8951,8951,42,40,53,63,44
8952,8952,71,69,70,63,70
8953,8953,72,76,76,55,77
8954,8954,63,68,57,65,68
8955,8955,61,48,63,58,64
8956,8956,53,58,64,67,68
8957,8957,70,69,61,64,79
8958,8958,27,31,37,59,45
8959,8959,72,72,68,62,66
8960,8960,69,71,72,71,63
8961,8961,76,76,82,57,72
8962,8962,67,68,64,64,72
8963,8963,68,68,62,64,75
8964,8964,52,57,41,63,48
8965,8965,78,83,76,59,75
8966,8966,50,60,56,63,42
8967,8967,75,72,71,62,67
8968,8968,90,83,90,61,84
8969,8969,65,68,63,62,60
8970,8970,44,38,37,62,33
8971,8971,74,72,74,64,75
8972,8972,69,64,68,60,66
8973,8973,71,69,77,63,74
8974,8974,77,75,74,66,72
8975,8975,74,74,71,64,65
8976,8976,62,55,56,67,50
8977,8977,76,74,80,62,80
8978,8978,79,73,77,52,81
8979,8979,56,32,42,60,55
8980,8980,55,39,68,66,76
8981,8981,71,68,78,71,74
8982,8982,79,75,63,63,68
8983,8983,61,50,60,63,62
8984,8984,84,87,76,61,82
8985,8985,78,79,68,66,73
8986,8986,71,66,70,62,70
8987,8987,77,78,65,59,69
8988,8988,72,73,81,66,81
8989,8989,83,81,71,60,80
8990,8990,71,74,69,58,54
8991,8991,80,78,82,55,76
8992,8992,39,34,50,69,35
8993,8993,81,74,84,67,85
8994,8994,68,63,68,56,69
8995,8995,67,63,59,63,67
8996,8996,69,68,70,68,62
8997,8997,34,31,51,64,53
8998,8998,60,65,60,50,80
8999,8999,55,53,44,65,49
9000,9000,73,76,74,59,67
9001,9001,75,81,76,54,51
9002,9002,77,78,73,63,51
9003,9003,66,60,65,65,72
9004,9004,52,54,68,66,64
9005,9005,50,64,62,59,64
9006,9006,22,26,38,61,35
9007,9007,67,64,52,75,58
9008,9008,74,74,81,67,74
9009,9009,86,83,83,57,76
9010,9010,81,84,67,51,69
9011,9011,53,50,62,62,63
9012,9012,53,66,48,60,41
9013,9013,58,64,63,62,70
9014,9014,66,67,62,65,53
9015,9015,86,87,66,63,60
9016,9016,27,29,27,63,26
9017,9017,73,63,75,65,72
9018,9018,32,32,37,63,56
9019,9019,72,72,67,58,71
9020,9020,36,41,37,61,38
9021,9021,34,37,57,61,67
9022,9022,70,69,66,69,66
9023,9023,77,76,65,60,67
9024,9024,87,89,60,63,72
9025,9025,66,67,67,65,72
9026,9026,55,63,70,66,75
9027,9027,67,63,60,60,65
9028,9028,34,38,37,58,32
9029,9029,86,79,90,62,86
9030,9030,78,60,91,64,91
9031,9031,64,67,70,58,62
9032,9032,65,66,64,65,50
9033,9033,76,73,77,70,62
9034,9034,85,94,89,57,87
9035,9035,86,74,87,52,89
9036,9036,21,23,42,52,55
9037,9037,22,26,30,65,31
9038,9038,71,68,68,71,67
9039,9039,63,81,65,71,70
9040,9040,78,77,75,64,74
9041,9041,75,79,69,56,60
9042,9042,78,77,77,58,51
9043,9043,30,15,23,45,25
9044,9044,64,66,58,53,65
9045,9045,77,80,73,66,71
9046,9046,65,77,69,64,51
9047,9047,71,71,71,63,66
9048,9048,76,77,82,62,61
9049,9049,85,81,80,59,83
9050,9050,53,54,51,59,48
9051,9051,36,38,39,60,42
9052,9052,42,45,58,52,70
9053,9053,75,66,74,63,69
9054,9054,88,87,78,67,78
9055,9055,85,79,70,68,68
9056,9056,50,59,52,64,53
9057,9057,79,65,43,69,50
9058,9058,75,69,71,66,71
9059,9059,60,65,63,63,62
9060,9060,75,73,74,68,72
9061,9061,50,42,47,64,65
9062,9062,69,65,70,63,72
9063,9063,90,90,90,58,70
9064,9064,46,52,37,60,46
9065,9065,71,71,65,65,71
9066,9066,86,89,78,56,86
9067,9067,78,75,70,62,73
9068,9068,72,77,64,58,66
9069,9069,64,66,64,61,58
9070,9070,84,86,71,60,65
9071,9071,67,65,78,62,68
9072,9072,74,69,68,67,69
9073,9073,41,49,52,70,45
9074,9074,63,64,69,62,69
9075,9075,63,69,67,59,55
9076,9076,56,56,58,63,53
9077,9077,26,25,19,60,52
9078,9078,48,53,53,69,51
9079,9079,42,42,48,65,44
9080,9080,76,74,74,62,62
9081,9081,79,73,70,63,69
9082,9082,49,50,56,59,56
9083,9083,73,73,74,60,78
9084,9084,76,79,71,60,68
9085,9085,72,72,72,54,68
9086,9086,74,73,82,57,72
9087,9087,77,77,73,61,68
9088,9088,68,65,60,59,57
9089,9089,66,66,76,60,80
9090,9090,67,68,66,67,65
9091,9091,62,61,60,64,67
9092,9092,81,77,77,62,76
9093,9093,90,82,90,64,84
9094,9094,71,52,67,67,73
9095,9095,74,67,71,64,64
9096,9096,68,66,70,65,72
9097,9097,66,63,68,62,58
9098,9098,74,72,74,60,72
9099,9099,67,54,60,54,65
9100,9100,77,75,67,63,61
9101,9101,54,50,37,54,61
9102,9102,44,51,41,65,60
9103,9103,70,71,72,65,82
9104,9104,38,48,30,46,48
9105,9105,47,50,52,64,47
9106,9106,71,72,68,61,71
9107,9107,79,77,79,64,76
9108,9108,70,55,63,65,64
9109,9109,58,53,53,67,61
9110,9110,89,85,87,62,86
9111,9111,78,76,81,70,68
9112,9112,56,63,63,62,53
9113,9113,79,76,68,65,61
9114,9114,49,40,37,55,44
9115,9115,77,79,59,58,71
9116,9116,64,71,62,59,62
9117,9117,75,74,72,58,92
9118,9118,79,79,82,67,80
9119,9119,85,83,79,61,69
9120,9120,59,69,62,63,54
9121,9121,68,68,69,62,67
9122,9122,31,20,32,64,20
9123,9123,80,79,65,52,58
9124,9124,63,60,56,64,68
9125,9125,51,45,56,65,57
9126,9126,78,79,75,68,65
9127,9127,24,31,29,64,26
9128,9128,22,27,57,68,56
9129,9129,75,74,74,60,75
9130,9130,58,55,65,67,90
9131,9131,39,43,32,58,49
9132,9132,73,77,70,61,68
9133,9133,65,64,68,68,76
9134,9134,82,75,75,60,57
9135,9135,65,66,79,63,78
9136,9136,54,55,49,65,47
9137,9137,75,69,80,65,81
9138,9138,76,77,74,63,68
9139,9139,63,61,73,65,83
9140,9140,79,77,73,62,67
9141,9141,69,66,60,61,65
9142,9142,64,66,68,66,66
9143,9143,75,72,72,66,71
9144,9144,59,64,63,64,66
9145,9145,59,56,52,58,53
9146,9146,70,68,76,66,70
9147,9147,79,76,76,59,85
9148,9148,57,75,68,65,72
9149,9149,77,77,71,66,68
9150,9150,70,85,59,70,79
9151,9151,77,74,70,66,72
9152,9152,79,80,82,68,70
9153,9153,90,90,72,53,74
9154,9154,49,49,70,65,59
9155,9155,68,68,68,59,51
9156,9156,68,70,62,67,73
9157,9157,86,76,86,65,78
9158,9158,76,77,70,65,66
9159,9159,67,62,62,60,75
9160,9160,72,67,68,64,69
9161,9161,76,67,89,65,85
9162,9162,65,56,72,63,71
9163,9163,79,70,78,62,77
9164,9164,75,77,55,58,60
9165,9165,64,47,65,62,74
9166,9166,52,52,65,58,65
9167,9167,74,71,68,59,65
9168,9168,73,74,76,64,74
9169,9169,71,68,71,64,67
9170,9170,70,69,74,65,72
9171,9171,76,77,71,57,73
9172,9172,18,32,35,61,24
9173,9173,42,52,47,59,31
9174,9174,60,55,63,62,48
9175,9175,52,41,39,65,53
9176,9176,45,45,43,63,32
9177,9177,33,15,29,60,41
9178,9178,64,79,71,59,73
9179,9179,66,63,65,62,61
9180,9180,55,53,73,62,83
9181,9181,72,69,75,68,76
9182,9182,60,53,69,56,73
9183,9183,33,33,38,61,41
9184,9184,69,66,73,64,64
9185,9185,70,67,77,58,75
9186,9186,74,77,69,63,69
9187,9187,62,57,75,59,90
9188,9188,46,32,34,62,36
9189,9189,43,53,52,60,47
9190,9190,39,44,45,64,53
9191,9191,68,69,58,56,70
9192,9192,87,90,83,54,75
9193,9193,64,70,63,61,69
9194,9194,72,70,68,63,72
9195,9195,69,66,63,65,70
9196,9196,48,52,50,63,49
9197,9197,61,63,66,63,76
9198,9198,78,74,70,61,71
9199,9199,65,62,67,68,68
9200,9200,60,76,33,53,46
9201,9201,88,85,78,63,68
9202,9202,69,75,80,70,71
9203,9203,57,53,65,65,64
9204,9204,74,72,74,59,60
9205,9205,62,66,32,63,59
9206,9206,56,56,55,57,69
9207,9207,51,32,47,66,34
9208,9208,63,61,61,68,67
9209,9209,72,64,69,60,71
9210,9210,70,61,68,56,68
9211,9211,23,23,25,60,45
9212,9212,81,80,81,63,55
9213,9213,74,80,67,64,62
9214,9214,77,74,74,55,79
9215,9215,78,74,65,60,64
9216,9216,78,83,76,57,82
9217,9217,63,63,61,61,72
9218,9218,70,73,78,65,74
9219,9219,78,75,71,58,77
9220,9220,73,78,70,65,82
9221,9221,40,48,40,69,58
9222,9222,66,70,66,59,45
9223,9223,40,60,54,58,45
9224,9224,73,71,77,73,70
9225,9225,61,65,64,62,56
9226,9226,69,74,70,73,71
9227,9227,66,63,84,66,84
9228,9228,59,60,60,63,68
9229,9229,67,67,83,58,80
9230,9230,77,80,84,71,64
9231,9231,66,70,63,67,62
9232,9232,90,91,73,62,51
9233,9233,32,26,31,59,45
9234,9234,81,84,76,62,67
9235,9235,67,66,72,68,75
9236,9236,69,65,72,64,78
9237,9237,68,68,76,70,76
9238,9238,38,32,35,64,65
9239,9239,70,70,69,58,68
9240,9240,75,77,78,51,70
9241,9241,28,27,28,62,34
9242,9242,65,72,73,65,69
9243,9243,76,76,77,64,78
9244,9244,72,71,76,56,70
9245,9245,64,68,70,57,66
9246,9246,77,75,76,64,78
9247,9247,55,62,61,61,56
9248,9248,82,77,71,65,74
9249,9249,63,51,61,61,71
9250,9250,81,75,79,60,67
9251,9251,75,71,73,67,70
9252,9252,85,85,74,62,74
9253,9253,78,73,76,60,78
9254,9254,72,70,55,60,72
9255,9255,64,69,69,70,67
9256,9256,65,81,66,65,82
9257,9257,76,79,75,62,73
9258,9258,20,18,24,51,30
9259,9259,57,62,47,65,61
9260,9260,78,80,77,54,72
9261,9261,74,71,76,63,69
9262,9262,55,53,50,67,48
9263,9263,70,66,72,62,73
9264,9264,61,66,64,62,62
9265,9265,79,75,81,62,80
9266,9266,66,64,56,65,67
9267,9267,74,78,78,55,78
9268,9268,75,78,72,57,83
9269,9269,72,67,81,60,82
9270,9270,32,50,63,64,64
9271,9271,80,82,71,56,62
9272,9272,47,63,56,63,65
9273,9273,71,67,74,56,65
9274,9274,68,73,75,60,74
9275,9275,50,55,43,65,67
9276,9276,70,73,73,55,56
9277,9277,56,67,67,58,41
9278,9278,65,57,73,67,76
9279,9279,60,65,53,66,58
9280,9280,43,52,64,65,60
9281,9281,64,43,68,69,68
9282,9282,56,59,59,66,73
9283,9283,60,60,68,58,71
9284,9284,66,72,66,66,63
9285,9285,52,55,63,65,62
9286,9286,80,88,82,57,69
9287,9287,67,74,51,63,82
9288,9288,77,79,80,55,54
9289,9289,68,67,83,66,53
9290,9290,67,68,64,65,63
9291,9291,75,69,88,65,92
9292,9292,79,78,90,60,83
9293,9293,78,78,76,60,62
9294,9294,43,39,39,67,53
9295,9295,55,53,60,61,40
9296,9296,72,67,68,63,78
9297,9297,77,77,68,59,42
9298,9298,21,26,33,64,41
9299,9299,75,74,79,63,80
9300,9300,43,44,38,59,50
9301,9301,63,60,53,54,56
9302,9302,40,42,26,64,33
9303,9303,80,74,74,59,75
9304,9304,76,78,77,70,73
9305,9305,63,65,58,62,46
9306,9306,81,84,79,62,71
9307,9307,68,68,83,64,91
9308,9308,73,70,64,66,68
9309,9309,72,73,68,61,70
9310,9310,84,84,78,55,77
9311,9311,75,78,75,67,79
9312,9312,74,78,76,67,62
9313,9313,62,67,42,66,58
9314,9314,76,77,67,68,72
9315,9315,87,83,84,62,76
9316,9316,75,76,79,58,89
9317,9317,60,47,43,58,41
9318,9318,42,53,39,61,47
9319,9319,72,70,70,64,75
9320,9320,53,53,68,59,67
9321,9321,82,87,73,57,74
9322,9322,60,62,56,66,65
9323,9323,74,73,78,64,83
9324,9324,72,64,83,64,72
9325,9325,76,58,69,62,72
9326,9326,56,54,52,65,41
9327,9327,68,66,74,61,73
9328,9328,74,76,73,66,76
9329,9329,55,60,63,50,67
9330,9330,33,32,40,64,49
9331,9331,41,39,32,60,37
9332,9332,71,67,85,68,59
9333,9333,82,79,84,62,72
9334,9334,71,66,75,68,73
9335,9335,71,69,66,66,63
9336,9336,64,67,63,63,69
9337,9337,60,64,56,62,57
9338,9338,55,49,35,63,45
9339,9339,73,75,68,58,64
9340,9340,84,83,77,61,66
9341,9341,67,67,65,61,68
9342,9342,34,34,41,60,32
9343,9424,30,40,60,51,60
9344,9343,42,40,52,63,45
9345,9344,73,69,67,59,55
9346,9345,67,67,67,62,68
9347,9346,61,63,61,57,53
9348,9347,57,60,50,65,62
9349,9348,53,62,43,62,46
9350,9349,79,76,74,66,85
9351,9350,66,46,73,63,76
9352,9351,73,75,72,62,68
9353,9352,71,69,67,52,62
9354,9353,68,64,77,67,78
9355,9354,58,51,76,63,75
9356,9355,37,41,33,57,34
9357,9356,75,78,76,58,70
9358,9357,71,72,68,63,70
9359,9358,58,62,55,69,52
9360,9359,70,73,59,62,73
9361,9360,83,81,74,57,70
9362,9361,18,34,25,61,19
9363,9362,57,52,56,66,60
9364,9363,67,72,65,56,64
9365,9364,75,72,79,65,77
9366,9365,42,37,39,56,41
9367,9366,60,65,56,65,59
9368,9367,83,79,79,60,77
9369,9368,69,65,59,59,76
9370,9369,61,67,57,62,62
9371,9370,64,52,57,57,46
9372,9371,79,84,67,64,61
9373,9372,83,73,77,60,79
9374,9373,67,65,63,65,53
9375,9374,56,68,61,65,62
9376,9375,70,70,64,64,66
9377,9376,64,68,62,60,64
9378,9377,85,86,76,61,72
9379,9378,75,76,72,60,68
9380,9379,58,61,64,65,68
9381,9380,47,47,52,59,53
9382,9381,69,73,68,62,65
9383,9382,70,65,83,65,80
9384,9383,83,69,79,59,77
9385,9384,52,52,49,58,55
9386,9385,67,70,61,56,63
9387,9386,61,63,59,65,66
9388,9387,64,63,62,63,58
9389,9388,64,65,81,60,81
9390,9389,68,69,63,62,53
9391,9390,74,76,82,57,86
9392,9391,78,82,80,63,76
9393,9392,63,71,70,57,65
9394,9393,74,76,65,68,64
9395,9394,85,87,86,58,88
9396,9395,44,29,61,63,63
9397,9396,68,70,70,62,73
9398,9397,34,40,46,63,44
9399,9398,55,60,69,61,70
9400,9399,70,68,74,57,76
9401,9400,78,79,72,50,66
9402,9401,61,51,65,62,65
9403,9402,74,73,72,61,90
9404,9403,50,61,63,69,52
9405,9404,74,71,77,63,76
9406,9405,61,75,42,57,67
9407,9406,63,67,61,65,49
9408,9407,72,71,80,69,74
9409,9408,72,61,64,64,69
9410,9409,39,48,61,58,60
9411,9410,53,54,57,60,48
9412,9411,49,44,39,63,55
9413,9412,75,75,90,62,88
9414,9413,78,65,66,66,71
9415,9414,82,77,83,57,80
9416,9415,70,72,67,61,68
9417,9416,71,65,65,60,66
9418,9417,59,60,71,59,73
9419,9418,78,78,74,60,68
9420,9419,73,70,66,49,79
9421,9420,42,50,57,64,48
9422,9421,65,68,50,63,54
9423,9422,50,62,53,63,46
9424,9423,90,82,79,55,68
9425,9425,70,68,71,60,80
9426,9426,68,67,67,65,57
9427,9427,66,65,56,59,53
9428,9428,68,62,79,61,89
9429,9429,71,65,60,59,77
9430,9430,60,25,57,68,65
9431,9431,67,66,73,65,70
9432,9432,31,21,22,34,27
9433,9433,74,70,79,66,76
9434,9434,72,80,71,58,77
9435,9435,69,66,70,60,67
9436,9436,70,71,68,54,47
9437,9437,67,67,74,68,71
9438,9438,72,73,70,64,73
9439,9439,72,69,71,62,71
9440,9440,55,60,41,61,62
9441,9441,69,75,71,62,74
9442,9442,68,76,67,65,63
9443,9443,49,48,43,66,60
