int_attacking_id,int_player_id,int_crossing,int_finishing,int_heading_accuracy,int_short_passing,int_volleys
8908,8908,55,75,74,54,49
8909,8909,57,58,42,65,47
8910,8910,15,7,10,19,6
8911,8911,67,58,49,66,55
8912,8912,64,42,57,64,39
8913,8913,60,64,66,60,65
8914,8914,62,60,56,64,58
8915,8915,16,14,15,31,13
8916,8916,61,41,65,62,44
8917,8917,42,65,48,67,41
8918,8918,48,39,71,53,39
8919,8919,30,66,82,63,66
8920,8920,61,47,66,63,29
8921,8921,63,24,55,54,29
8922,8922,61,37,62,60,37
8923,8923,62,59,41,55,53
8924,8924,44,55,58,68,31
8925,8925,44,43,54,68,36
8926,8926,43,31,45,62,28
8927,8927,10,9,19,23,9
8928,8928,17,12,15,20,13
8929,8929,68,60,40,72,55
8930,8930,47,30,69,61,30
8931,8931,61,51,52,69,48
8932,8932,65,65,34,62,48
8933,8933,66,58,57,70,52
8934,8934,56,52,50,68,48
8935,8935,71,67,57,68,59
8936,8936,67,60,47,65,53
8937,8937,65,21,58,57,25
8938,8938,41,23,66,61,35
8939,8939,61,64,46,63,48
8940,8940,53,65,45,62,63
8941,8941,69,35,64,62,33
8942,8942,55,57,50,60,44
8943,8943,26,24,68,62,21
8944,8944,24,22,71,51,28
8945,8945,57,52,59,69,42
8946,8946,63,45,58,62,43
8947,8947,69,41,41,68,58
8948,8948,22,40,69,51,21
8949,8949,34,40,70,51,27
8950,8950,66,49,58,64,42
8951,8951,12,12,14,27,10
8952,8952,45,52,68,69,58
8953,8953,48,52,40,66,43
8954,8954,64,34,49,61,34
8955,8955,57,46,56,68,43
8956,8956,59,57,59,62,49
8957,8957,64,61,56,67,56
8958,8958,11,12,12,39,15
8959,8959,66,55,50,60,61
8960,8960,62,65,67,62,65
8961,8961,64,57,42,60,56
8962,8962,57,33,65,60,34
8963,8963,65,63,35,68,41
8964,8964,42,34,68,62,33
8965,8965,59,24,58,61,34
8966,8966,57,68,72,55,67
8967,8967,66,60,58,65,48
8968,8968,62,61,34,63,40
8969,8969,37,18,68,55,35
8970,8970,12,9,15,26,8
8971,8971,67,54,62,67,46
8972,8972,66,47,51,64,58
8973,8973,67,53,37,68,64
8974,8974,66,63,63,59,53
8975,8975,67,45,67,65,35
8976,8976,30,33,64,62,27
8977,8977,67,53,46,66,37
8978,8978,42,41,46,62,38
8979,8979,22,24,66,62,27
8980,8980,67,59,61,71,63
8981,8981,46,67,62,53,65
8982,8982,39,65,63,54,66
8983,8983,14,16,14,33,14
8984,8984,62,62,43,59,48
8985,8985,71,54,53,66,44
8986,8986,66,38,51,67,33
8987,8987,68,52,59,62,55
8988,8988,58,65,45,65,62
8989,8989,67,56,44,60,52
8990,8990,32,65,72,65,56
8991,8991,59,62,47,63,53
8992,8992,63,42,65,62,42
8993,8993,50,65,51,63,68
8994,8994,66,55,43,72,59
8995,8995,60,42,69,59,37
8996,8996,43,69,61,56,66
8997,8997,41,28,73,56,56
8998,8998,47,65,41,67,44
8999,8999,65,27,59,60,42
9000,9000,61,27,46,60,21
9001,9001,60,67,62,61,54
9002,9002,51,59,46,64,61
9003,9003,56,69,65,62,67
9004,9004,47,46,57,70,45
9005,9005,48,48,55,74,36
9006,9006,14,8,13,16,7
9007,9007,35,35,53,63,34
9008,9008,61,51,40,64,51
9009,9009,61,64,37,60,52
9010,9010,70,63,42,67,48
9011,9011,50,25,65,53,38
9012,9012,32,41,64,63,26
9013,9013,43,36,67,70,40
9014,9014,34,22,64,63,36
9015,9015,43,58,67,56,57
9016,9016,11,7,13,25,5
9017,9017,58,54,61,68,52
9018,9018,39,52,69,53,40
9019,9019,65,40,53,65,39
9020,9020,15,9,19,37,10
9021,9021,71,61,49,69,62
9022,9022,72,50,56,73,59
9023,9023,62,24,40,62,21
9024,9024,65,51,41,51,38
9025,9025,67,60,50,71,64
9026,9026,61,71,52,62,63
9027,9027,70,41,50,61,47
9028,9028,19,5,5,20,8
9029,9029,59,62,47,59,48
9030,9030,52,65,43,65,69
9031,9031,66,35,60,63,36
9032,9032,50,38,62,64,31
9033,9033,55,62,65,51,49
9034,9034,59,57,49,64,44
9035,9035,61,63,33,69,58
9036,9036,13,12,12,13,13
9037,9037,16,20,12,31,15
9038,9038,57,62,70,64,64
9039,9039,42,65,65,58,66
9040,9040,44,54,61,68,47
9041,9041,61,55,60,62,51
9042,9042,66,50,46,64,56
9043,9043,14,9,10,15,5
9044,9044,25,23,68,49,34
9045,9045,53,65,63,61,60
9046,9046,22,18,67,57,47
9047,9047,56,51,48,71,56
9048,9048,61,62,63,66,66
9049,9049,59,59,53,71,57
9050,9050,48,58,69,65,46
9051,9051,16,11,13,31,11
9052,9052,74,54,49,73,49
9053,9053,42,64,64,59,48
9054,9054,60,63,49,63,56
9055,9055,53,64,65,62,65
9056,9056,49,55,68,71,32
9057,9057,41,65,68,56,59
9058,9058,67,50,38,63,30
9059,9059,39,53,58,66,53
9060,9060,46,67,64,58,64
9061,9061,44,48,49,73,25
9062,9062,59,33,59,55,28
9063,9063,64,57,61,60,51
9064,9064,27,29,73,58,26
9065,9065,64,62,60,65,54
9066,9066,66,63,38,58,54
9067,9067,51,65,64,67,53
9068,9068,68,36,52,65,32
9069,9069,61,46,59,63,48
9070,9070,59,49,46,63,41
9071,9071,43,68,68,61,55
9072,9072,41,68,66,54,56
9073,9073,34,69,73,57,66
9074,9074,59,52,51,72,51
9075,9075,55,35,63,65,27
9076,9076,13,17,12,39,16
9077,9077,13,14,14,20,14
9078,9078,42,65,71,59,67
9079,9079,15,11,13,35,15
9080,9080,64,48,41,64,56
9081,9081,63,63,45,61,54
9082,9082,25,18,69,57,40
9083,9083,53,65,55,68,54
9084,9084,67,65,58,62,55
9085,9085,67,63,66,70,63
9086,9086,59,56,59,67,50
9087,9087,64,62,32,63,59
9088,9088,60,58,51,67,29
9089,9089,59,44,48,70,48
9090,9090,65,48,56,61,37
9091,9091,35,68,47,69,54
9092,9092,69,58,43,62,44
9093,9093,57,54,30,54,45
9094,9094,61,45,63,65,51
9095,9095,54,43,58,64,53
9096,9096,56,48,57,70,45
9097,9097,62,33,58,61,36
9098,9098,60,62,42,66,50
9099,9099,36,31,64,67,45
9100,9100,57,42,62,62,40
9101,9101,23,18,78,50,27
9102,9102,42,20,68,59,30
9103,9103,67,59,57,59,66
9104,9104,16,10,11,30,14
9105,9105,27,35,71,52,25
9106,9106,65,51,58,64,47
9107,9107,47,65,58,61,64
9108,9108,56,67,71,61,66
9109,9109,36,29,64,66,26
9110,9110,50,62,31,60,54
9111,9111,66,59,25,62,54
9112,9112,58,32,63,62,42
9113,9113,64,53,53,63,56
9114,9114,18,12,16,25,11
9115,9115,60,45,59,56,30
9116,9116,43,66,70,58,64
9117,9117,64,59,47,66,41
9118,9118,70,59,39,66,62
9119,9119,54,47,55,47,39
9120,9120,62,40,57,72,52
9121,9121,22,35,68,53,31
9122,9122,15,17,21,26,8
9123,9123,64,52,62,63,51
9124,9124,27,23,63,70,25
9125,9125,31,39,69,55,29
9126,9126,50,66,59,61,59
9127,9127,12,6,13,25,6
9128,9128,15,8,8,22,7
9129,9129,66,43,55,58,44
9130,9130,65,51,46,73,48
9131,9131,42,22,69,52,28
9132,9132,64,59,52,68,47
9133,9133,50,74,66,65,76
9134,9134,63,35,52,58,38
9135,9135,51,31,64,61,29
9136,9136,29,25,69,57,35
9137,9137,68,48,55,64,58
9138,9138,60,43,45,60,35
9139,9139,50,51,75,68,36
9140,9140,59,65,52,62,55
9141,9141,43,36,63,57,36
9142,9142,58,61,50,67,58
9143,9143,35,71,62,61,58
9144,9144,60,32,63,61,40
9145,9145,10,16,20,30,4
9146,9146,53,48,54,67,53
9147,9147,49,60,50,66,52
9148,9148,60,73,66,51,72
9149,9149,65,54,61,61,31
9150,9150,68,56,45,61,28
9151,9151,62,54,65,69,43
9152,9152,57,62,55,64,62
9153,9153,63,58,49,61,49
9154,9154,56,33,66,67,29
9155,9155,59,53,55,62,34
9156,9156,63,40,56,73,40
9157,9157,53,68,58,59,67
9158,9158,64,66,65,61,63
9159,9159,45,43,56,70,41
9160,9160,47,43,60,65,37
9161,9161,62,49,33,73,47
9162,9162,68,58,45,71,45
9163,9163,55,34,56,49,34
9164,9164,65,31,61,67,30
9165,9165,45,50,55,69,41
9166,9166,41,29,64,60,43
9167,9167,65,34,55,64,31
9168,9168,53,49,53,66,46
9169,9169,66,55,49,68,59
9170,9170,58,60,43,65,42
9171,9171,63,24,48,55,37
9172,9172,13,5,11,22,9
9173,9173,49,73,69,57,66
9174,9174,39,44,67,63,21
9175,9175,52,32,65,69,27
9176,9176,12,12,18,27,20
9177,9177,13,5,10,24,9
9178,9178,29,63,69,56,64
9179,9179,58,51,47,72,54
9180,9180,67,57,54,70,61
9181,9181,55,63,50,68,63
9182,9182,59,51,52,70,45
9183,9183,30,21,70,61,19
9184,9184,68,62,62,66,57
9185,9185,65,45,25,64,56
9186,9186,49,35,68,68,41
9187,9187,69,63,40,69,63
9188,9188,14,15,14,20,15
9189,9189,44,29,70,65,30
9190,9190,30,26,69,52,31
9191,9191,66,45,60,62,34
9192,9192,69,49,37,60,41
9193,9193,51,46,57,75,36
9194,9194,65,38,58,62,33
9195,9195,54,35,55,66,38
9196,9196,9,9,8,29,10
9197,9197,63,64,21,68,42
9198,9198,58,28,52,54,33
9199,9199,67,55,64,68,51
9200,9200,35,38,64,55,41
9201,9201,62,66,61,58,58
9202,9202,59,67,63,66,66
9203,9203,57,46,62,67,47
9204,9204,65,30,61,58,29
9205,9205,28,20,57,64,23
9206,9206,41,35,73,58,43
9207,9207,27,16,75,60,23
9208,9208,49,40,64,57,38
9209,9209,65,60,47,69,49
9210,9210,63,51,55,60,21
9211,9211,12,7,13,27,6
9212,9212,64,60,64,63,52
9213,9213,44,65,71,59,52
9214,9214,51,54,66,66,21
9215,9215,61,36,52,59,37
9216,9216,45,65,57,59,66
9217,9217,42,36,57,64,36
9218,9218,55,52,68,61,61
9219,9219,59,37,62,58,23
9220,9220,59,65,46,63,62
9221,9221,38,70,72,58,64
9222,9222,60,36,63,65,39
9223,9223,41,45,59,63,35
9224,9224,58,53,55,67,73
9225,9225,43,50,46,68,43
9226,9226,52,52,52,59,56
9227,9227,59,59,54,66,63
9228,9228,66,62,40,69,59
9229,9229,64,51,48,72,59
9230,9230,67,63,57,64,63
9231,9231,32,68,65,56,66
9232,9232,45,66,65,52,54
9233,9233,23,15,13,25,18
9234,9234,59,63,60,62,44
9235,9235,59,53,48,71,57
9236,9236,59,49,60,67,48
9237,9237,61,60,60,65,42
9238,9238,14,19,13,35,16
9239,9239,61,44,47,66,37
9240,9240,41,66,65,62,60
9241,9241,10,8,12,20,6
9242,9242,54,67,60,64,68
9243,9243,49,65,49,63,57
9244,9244,64,35,45,64,31
9245,9245,59,49,72,70,42
9246,9246,54,47,51,67,48
9247,9247,28,28,64,53,29
9248,9248,62,62,58,68,63
9249,9249,57,39,69,63,38
9250,9250,60,57,45,67,38
9251,9251,52,67,65,62,59
9252,9252,59,55,54,60,34
9253,9253,62,59,43,66,48
9254,9254,56,31,68,68,31
9255,9255,58,67,65,61,65
9256,9256,42,54,54,65,39
9257,9257,62,33,55,58,38
9258,9258,11,9,10,22,10
9259,9259,42,25,66,59,37
9260,9260,60,62,43,62,54
9261,9261,67,51,31,68,61
9262,9262,28,68,74,58,65
9263,9263,59,50,48,68,39
9264,9264,68,21,65,68,22
9265,9265,58,60,49,64,61
9266,9266,54,37,68,65,22
9267,9267,64,62,35,64,56
9268,9268,67,33,60,62,40
9269,9269,66,65,51,67,69
9270,9270,69,58,46,70,50
9271,9271,48,24,65,58,22
9272,9272,76,41,63,69,39
9273,9273,67,58,36,65,35
9274,9274,47,45,58,70,34
9275,9275,26,19,66,59,24
9276,9276,44,28,66,64,39
9277,9277,56,37,63,56,37
9278,9278,69,51,41,69,46
9279,9279,50,31,58,56,38
9280,9280,61,38,67,63,43
9281,9281,39,45,57,58,28
9282,9282,48,41,54,68,45
9283,9283,46,44,57,66,36
9284,9284,68,59,48,70,48
9285,9285,59,41,60,68,47
9286,9286,59,63,66,59,51
9287,9287,59,26,50,55,31
9288,9288,62,42,52,60,49
9289,9289,58,47,76,67,57
9290,9290,42,70,61,56,53
9291,9291,56,51,54,72,59
9292,9292,61,56,41,70,45
9293,9293,59,59,47,61,48
9294,9294,35,29,73,52,38
9295,9295,49,34,68,67,23
9296,9296,47,28,60,63,30
9297,9297,59,63,63,64,56
9298,9298,13,9,14,25,7
9299,9299,65,55,47,66,58
9300,9300,16,17,20,28,15
9301,9301,51,33,68,58,22
9302,9302,11,8,12,24,5
9303,9303,61,30,57,62,27
9304,9304,44,67,68,57,64
9305,9305,41,33,61,63,39
9306,9306,70,49,44,65,33
9307,9307,58,52,35,69,46
9308,9308,63,36,52,47,35
9309,9309,40,70,68,61,52
9310,9310,64,48,53,59,45
9311,9311,67,38,52,55,30
9312,9312,59,60,54,65,55
9313,9313,48,22,67,62,23
9314,9314,66,32,66,65,35
9315,9315,64,63,32,61,54
9316,9316,66,58,54,63,52
9317,9317,46,47,69,59,30
9318,9318,15,18,20,32,17
9319,9319,63,63,62,65,65
9320,9320,60,31,47,65,42
9321,9321,55,27,45,55,30
9322,9322,64,38,65,59,23
9323,9323,66,60,49,69,49
9324,9324,52,34,58,56,26
9325,9325,67,53,55,66,50
9326,9326,30,67,69,57,62
9327,9327,64,35,61,58,35
9328,9328,67,39,54,59,35
9329,9329,24,21,62,54,29
9330,9330,12,8,12,22,6
9331,9331,35,25,66,51,45
9332,9332,54,58,68,66,29
9333,9333,65,60,52,62,56
9334,9334,63,42,46,62,64
9335,9335,53,48,63,68,48
9336,9336,58,59,51,70,60
9337,9337,57,37,67,57,40
9338,9338,14,15,12,24,12
9339,9339,62,61,56,63,63
9340,9340,60,60,38,63,42
9341,9341,67,57,57,63,55
9342,9342,57,51,71,65,64
9343,9424,45,43,60,55,39
9344,9343,38,37,73,58,33
9345,9344,65,22,59,62,25
9346,9345,29,71,66,62,44
9347,9346,61,27,66,63,25
9348,9347,51,39,67,67,49
9349,9348,25,20,73,52,17
9350,9349,60,54,33,62,62
9351,9350,37,68,63,67,69
9352,9351,63,69,66,59,58
9353,9352,63,44,48,61,36
9354,9353,61,41,50,66,48
9355,9354,68,59,53,65,68
9356,9355,31,34,71,58,32
9357,9356,43,15,66,55,25
9358,9357,57,65,59,67,63
9359,9358,57,66,68,61,67
9360,9359,60,28,56,61,30
9361,9360,61,52,45,64,56
9362,9361,11,11,13,23,8
9363,9362,64,16,70,65,17
9364,9363,43,69,73,58,66
9365,9364,60,54,54,67,49
9366,9365,33,21,73,57,30
9367,9366,60,61,65,69,35
9368,9367,62,56,39,61,53
9369,9368,61,32,51,62,30
9370,9369,46,49,53,70,42
9371,9370,55,67,71,63,62
9372,9371,60,60,68,65,43
9373,9372,64,65,49,64,52
9374,9373,24,15,67,67,27
9375,9374,49,52,68,65,39
9376,9375,59,51,60,69,50
9377,9376,63,65,52,69,55
9378,9377,58,55,51,60,48
9379,9378,62,46,45,61,39
9380,9379,60,52,46,68,49
9381,9380,52,49,58,68,44
9382,9381,58,63,43,73,53
9383,9382,68,66,54,65,41
9384,9383,67,60,40,65,55
9385,9384,33,35,67,64,28
9386,9385,61,32,64,62,30
9387,9386,48,27,59,66,38
9388,9387,40,37,59,64,48
9389,9388,67,58,44,64,58
9390,9389,42,68,64,55,56
9391,9390,62,53,50,70,52
9392,9391,58,54,57,65,56
9393,9392,61,39,57,63,36
9394,9393,60,40,43,61,27
9395,9394,64,60,32,61,60
9396,9395,60,50,62,68,53
9397,9396,60,61,52,67,54
9398,9397,13,10,14,23,10
9399,9398,66,59,58,69,45
9400,9399,60,29,49,54,32
9401,9400,63,65,49,65,35
9402,9401,38,38,62,64,32
9403,9402,68,57,40,66,51
9404,9403,42,68,61,56,64
9405,9404,57,55,62,67,60
9406,9405,21,36,72,48,48
9407,9406,53,43,73,68,39
9408,9407,55,67,59,63,66
9409,9408,64,59,57,67,59
9410,9409,67,52,54,70,52
9411,9410,46,43,63,52,40
9412,9411,13,12,13,17,11
9413,9412,64,65,61,62,60
9414,9413,63,67,32,67,51
9415,9414,60,64,58,63,59
9416,9415,63,48,52,62,49
9417,9416,67,51,60,63,44
9418,9417,68,51,36,70,54
9419,9418,59,38,54,60,30
9420,9419,65,65,39,59,36
9421,9420,53,34,68,62,52
9422,9421,22,22,64,59,35
9423,9422,55,42,65,58,35
9424,9423,62,51,59,64,52
9425,9425,46,39,52,70,31
9426,9426,53,59,55,67,50
9427,9427,34,39,64,68,50
9428,9428,62,54,51,71,47
9429,9429,42,28,70,66,29
9430,9430,42,27,63,62,29
9431,9431,57,58,56,67,62
9432,9432,12,8,11,28,9
9433,9433,65,62,52,67,53
9434,9434,62,50,58,64,45
9435,9435,71,47,54,61,42
9436,9436,69,30,57,62,37
9437,9437,55,61,56,70,71
9438,9438,66,31,51,64,45
9439,9439,64,64,58,70,53
9440,9440,26,18,69,67,25
9441,9441,61,66,48,67,50
9442,9442,33,40,66,61,39
9443,9443,12,11,11,15,13
9444,9444,53,69,64,63,67
9445,9445,40,25,64,68,33
9446,9446,61,38,42,65,21
9447,9447,46,33,61,64,21
9448,9448,61,29,58,62,26
9449,9449,56,58,44,69,53
9450,9450,61,41,49,63,47
9451,9451,64,65,35,64,48
9452,9452,64,48,31,66,48
9453,9453,61,51,48,63,56
9454,9454,43,70,62,62,63
9455,9455,60,70,46,72,67
9456,9456,25,22,69,56,22
9457,9457,63,67,68,63,58
9458,9458,61,37,48,60,34
9459,9459,40,27,69,67,31
9460,9460,15,15,12,29,15
9461,9461,68,59,39,57,42
9462,9462,64,61,41,61,52
9463,9463,14,13,12,25,20
9464,9464,66,29,66,69,29
9465,9465,52,66,70,54,67
9466,9466,19,18,14,29,10
9467,9467,65,60,51,64,47
9468,9468,63,51,48,70,43
9469,9469,63,66,55,68,60
9470,9470,49,64,67,63,51
9471,9471,60,33,68,66,52
9472,9472,70,67,49,63,40
9473,9473,65,54,48,64,39
9474,9474,16,19,20,34,11
9475,9475,59,42,50,63,23
9476,9476,16,15,12,22,19
9477,9477,10,10,15,17,13
9478,9478,30,54,64,62,30
9479,9479,63,55,55,68,59
9480,9480,69,67,45,63,61
9481,9481,43,69,67,58,47
9482,9482,40,66,65,55,55
9483,9483,11,7,13,28,6
9484,9484,69,41,57,60,56
9485,9485,19,13,17,19,12
9486,9486,60,44,55,69,39
9487,9487,42,26,65,63,48
9488,9488,38,29,57,61,40
9489,9489,64,51,51,65,63
9490,9490,53,52,57,60,48
9491,9491,46,60,56,72,47
9492,9492,31,29,62,66,28
9493,9493,57,61,65,70,51
9494,9494,70,63,52,60,67
9495,9495,51,61,44,65,45
9496,9496,47,48,58,72,47
9497,9497,72,60,66,69,68
9498,9498,14,9,13,23,9
9499,9499,57,38,67,58,36
9500,9500,57,59,55,71,69
9501,9501,59,41,44,59,31
9502,9502,61,65,51,62,60
9503,9503,15,11,11,22,11
9504,9504,62,61,69,63,70
9505,9505,62,56,48,65,64
9506,9506,62,49,56,60,25
9507,9507,69,63,51,68,56
9508,9508,13,10,10,11,11
9509,9509,43,70,62,59,50
9510,9510,42,40,47,67,36
9511,9511,53,64,49,65,60
9512,9512,59,58,47,65,56
9513,9513,68,32,61,60,26
9514,9514,58,70,79,58,67
9515,9515,63,66,55,72,56
9516,9516,62,47,59,61,57
9517,9517,20,13,18,46,17
9518,9518,36,35,59,66,37
9519,9519,40,34,70,57,25
9520,9520,53,60,57,69,41
9521,9521,8,14,9,22,9
9522,9522,42,67,71,55,63
9523,9523,17,20,21,31,18
9524,9524,58,63,45,65,46
9525,9525,64,57,46,64,62
9526,9526,64,35,46,67,33
9527,9527,27,24,65,57,24
9528,9528,64,54,56,68,57
9529,9529,61,67,70,67,66
9530,9530,49,43,59,66,45
9531,9531,62,61,52,56,45
9532,9532,60,63,72,70,63
9533,9533,38,28,67,64,26
9534,9534,49,36,65,66,35
9535,9535,61,52,58,69,32
9536,9536,61,34,67,56,19
9537,9537,61,61,62,63,63
9538,9538,59,59,62,68,53
9539,9539,40,31,67,59,37
9540,9540,55,58,46,61,63
9541,9541,58,60,60,67,41
9542,9542,36,67,69,55,61
9543,9543,62,47,54,63,32
9544,9544,55,62,47,58,57
9545,9545,63,66,65,66,53
9546,9546,64,50,51,69,42
9547,9547,61,54,42,61,49
9548,9548,65,57,33,62,49
9549,9549,44,30,61,66,39
9550,9550,55,62,57,65,52
9551,9551,66,52,49,65,49
9552,9552,28,25,73,65,22
9553,9553,59,44,69,59,54
9554,9554,14,19,19,35,12
9555,9555,36,70,67,52,61
9556,9556,54,67,64,65,63
9557,9557,67,67,66,61,55
9558,9558,15,14,13,35,12
9559,9559,12,10,11,8,12
9560,9560,65,62,44,70,55
9561,9561,55,38,70,64,36
9562,9562,10,12,11,36,7
9563,9563,71,63,55,67,59
9564,9564,55,68,62,61,64
9565,9565,13,8,12,34,13
9566,9566,55,30,63,65,30
9567,9567,70,61,39,62,57
9568,9568,59,49,61,65,44
9569,9569,27,20,67,61,19
9570,9570,62,57,55,63,50
9571,9571,59,37,57,57,38
9572,9572,58,54,42,60,52
9573,9573,8,20,12,12,13
9574,9574,66,57,59,64,59
9575,9575,17,19,13,32,12
9576,9576,63,22,45,61,34
9577,9577,65,66,73,72,63
9578,9578,12,17,18,14,16
9579,9579,38,51,57,70,42
9580,9580,25,24,66,55,28
9581,9581,64,55,45,68,47
9582,9582,67,65,53,68,69
9583,9583,56,61,38,65,62
9584,9584,69,60,48,70,61
9585,9585,39,46,45,70,26
9586,9586,38,41,69,65,32
9587,9587,52,58,49,67,41
9588,9588,59,64,58,67,37
9589,9589,63,49,55,62,44
9590,9590,43,50,61,66,70
9591,9591,68,18,61,61,22
9592,9592,17,14,18,27,16
9593,9593,68,62,46,59,59
9594,9594,34,26,66,56,30
9595,9595,64,64,70,65,56
9596,9596,46,56,50,65,52
9597,9597,51,66,71,65,55
9598,9598,65,62,48,64,60
9599,9599,57,59,60,64,55
9600,9600,61,38,52,68,31
9601,9601,65,55,60,60,50
9602,9602,49,24,66,61,30
9603,9603,29,23,69,60,27
9604,9604,60,33,67,65,37
9605,9605,52,67,62,62,56
9606,9606,59,55,44,63,33
9607,9607,36,16,58,52,28
9608,9608,64,56,65,67,44
9609,9609,58,17,61,59,24
9610,9610,57,53,70,63,74
9611,9611,66,58,55,66,42
9612,9612,40,73,62,47,55
9613,9613,32,28,65,53,30
9614,9614,61,30,56,69,49
9615,9615,63,43,66,64,46
9616,9616,65,67,59,63,56
9617,9617,67,63,54,71,52
9618,9618,39,71,70,59,57
9619,9619,58,33,70,64,32
9620,9620,69,61,39,65,53
9621,9621,62,64,57,60,58
9622,9622,58,29,64,59,29
9623,9623,42,43,59,68,45
9624,9624,64,49,33,69,37
9625,9625,37,28,66,63,32
9626,9626,55,67,52,59,60
9627,9627,26,24,71,65,26
9628,9628,64,45,49,70,40
9629,9629,48,60,60,68,45
9630,9630,42,56,43,70,33
9631,9631,56,37,54,64,45
9632,9632,63,49,53,63,43
9633,9633,35,56,64,53,35
9634,9634,52,45,53,64,49
9635,9635,61,52,59,63,45
9636,9636,60,73,54,58,58
9637,9637,59,24,66,61,35
9638,9638,64,52,62,65,54
9639,9639,60,63,56,64,59
9640,9640,56,49,49,69,47
9641,9641,56,68,65,61,69
9642,9642,63,32,57,66,22
9643,9643,62,63,52,63,50
9644,9644,64,49,46,71,39
9645,9645,38,18,70,54,35
9646,9646,22,13,15,36,14
9647,9647,43,39,65,59,39
9648,9648,63,38,60,61,25
9649,9649,61,39,59,57,32
9650,9650,13,15,19,23,13
9651,9651,56,67,67,68,64
9652,9652,65,45,54,62,36
9653,9653,11,8,20,35,6
9654,9654,55,42,57,59,42
9655,9655,43,57,72,67,69
9656,9656,70,35,66,64,45
9657,9657,64,48,20,70,58
9658,9658,55,64,61,64,59
9659,9659,62,48,51,59,59
9660,9660,65,69,68,67,61
9661,9661,12,6,11,30,8
9662,9662,58,65,65,57,63
9663,9663,51,66,68,58,60
9664,9664,62,61,46,62,56
9665,9665,39,65,69,61,51
9666,9746,59,32,44,70,27
9667,9666,63,49,62,63,44
9668,9667,61,38,60,68,40
9669,9668,38,72,75,58,65
9670,9669,58,65,40,68,59
9671,9670,50,41,67,47,41
9672,9671,65,25,56,66,23
9673,9672,53,60,44,67,44
9674,9673,65,37,51,61,37
9675,9674,61,58,60,68,59
9676,9675,12,8,20,16,8
9677,9676,32,26,65,58,37
9678,9677,68,34,64,70,19
9679,9678,26,22,60,62,32
9680,9679,45,16,67,60,32
9681,9680,59,63,50,66,58
9682,9681,44,67,65,53,53
9683,9682,22,28,72,45,27
9684,9683,59,60,57,68,49
9685,9684,51,44,55,69,42
9686,9685,63,63,34,62,62
9687,9686,62,44,62,57,33
9688,9687,62,62,38,62,54
9689,9688,63,53,34,62,41
9690,9689,59,62,46,59,54
9691,9690,47,56,62,66,30
9692,9691,48,36,71,55,39
9693,9692,62,62,48,62,56
9694,9693,40,68,75,53,49
9695,9694,35,63,68,64,63
9696,9695,38,68,60,58,54
9697,9696,57,33,51,68,51
9698,9697,63,61,42,64,46
9699,9698,40,67,73,62,63
9700,9699,63,63,58,60,43
9701,9700,51,66,64,57,57
9702,9701,48,37,64,66,34
9703,9702,62,60,38,61,47
9704,9703,60,28,48,61,29
9705,9704,54,60,48,64,57
9706,9705,20,15,21,29,19
9707,9706,46,52,54,62,46
9708,9707,62,58,52,61,47
9709,9708,33,24,61,57,32
9710,9709,60,60,46,59,58
9711,9710,54,43,63,62,42
9712,9711,14,15,19,26,19
9713,9712,44,68,59,54,59
9714,9713,44,68,58,61,65
9715,9714,42,71,72,58,59
9716,9715,58,68,64,62,63
9717,9716,67,59,49,70,67
9718,9717,32,34,64,58,34
9719,9718,12,6,15,24,10
9720,9719,54,49,58,60,39
9721,9720,29,25,67,56,31
9722,9721,25,68,67,44,68
9723,9722,28,69,76,50,51
9724,9723,61,57,42,60,54
9725,9724,26,21,65,61,22
9726,9725,44,56,45,66,33
9727,9726,49,41,56,69,48
9728,9727,18,14,15,22,19
9729,9728,50,48,53,68,40
9730,9729,55,64,58,67,49
9731,9730,64,65,43,64,47
9732,9731,37,33,57,65,27
9733,9732,28,22,62,65,31
9734,9733,30,28,65,61,35
9735,9734,53,68,48,63,62
9736,9735,60,57,53,66,53
9737,9736,49,70,59,63,59
9738,9737,35,64,59,54,60
9739,9738,33,32,67,60,32
9740,9739,45,66,66,55,64
9741,9740,42,36,64,66,32
9742,9741,57,46,62,66,46
9743,9742,20,13,20,25,19
9744,9743,23,24,64,51,21
9745,9744,51,65,63,55,55
9746,9745,24,17,13,32,14
9747,9747,15,12,15,29,15
9748,9748,56,62,55,66,59
9749,9749,11,11,14,33,14
9750,9750,54,45,41,64,43
9751,9751,45,62,65,52,56
9752,9752,48,53,55,61,48
9753,9753,39,69,73,51,61
9754,9754,45,71,66,62,52
9755,9755,54,19,60,56,24
9756,9756,59,63,63,60,52
9757,9757,35,44,69,70,32
9758,9758,8,8,9,23,9
9759,9759,9,15,13,20,12
9760,9760,52,60,38,69,37
9761,9761,63,59,38,62,53
9762,9762,61,61,47,62,52
9763,9763,52,38,70,60,41
9764,9764,30,28,59,51,24
9765,9765,61,62,45,62,44
9766,9766,58,42,53,58,48
9767,9767,37,45,71,49,30
9768,9768,54,52,53,66,47
9769,9769,52,57,59,70,56
9770,9770,60,65,58,59,61
9771,9771,37,24,61,66,27
