int_player_id,str_player_name,str_positions,dt_date_of_birth,int_height,int_weight,int_overall_rating,int_potential_rating,str_best_position,int_best_overall_rating,int_value,int_wage,str_player_image_url,int_team_id,str_nationality
9788,Niall Mason,RB,1/10/1997,180,78,65,71,RB,65,1100000,3000,https://cdn.sofifa.com/players/229/401/21_120.png,520,England
9789,Saeid Ezatolahi Afagh,"CDM, CM",10/1/1996,190,78,65,71,CB,67,1000000,2000,https://cdn.sofifa.com/players/233/241/21_120.png,507,Iran
9790,Sammy Solitaire Siddharta Skytte,CM,2/20/1997,190,85,65,72,CDM,68,1400000,1000,https://cdn.sofifa.com/players/234/521/21_120.png,521,Denmark
9791,Mikkel Andersen,GK,12/17/1988,196,93,65,65,GK,65,375000,5000,https://cdn.sofifa.com/players/171/033/21_120.png,202,Denmark
9792,Ronald José Hernández Pimentel,"RB, RM",10/4/1997,172,70,65,74,RB,65,1500000,2000,https://cdn.sofifa.com/players/240/921/21_120.png,334,Venezuela
9793,Marcus Holmgren Pedersen,RB,6/16/2000,178,70,65,81,RWB,66,1800000,1000,https://cdn.sofifa.com/players/243/481/21_120.png,295,Norway
9794,Gaël Bella Ondoua,CDM,11/4/1995,185,74,65,72,CDM,66,1300000,4000,https://cdn.sofifa.com/players/245/017/21_120.png,508,Cameroon
9795,Teden Mengi,CB,4/30/2002,183,78,65,83,CB,67,1700000,6000,https://cdn.sofifa.com/players/253/465/21_120.png,10,England
9796,Joe Day,GK,8/13/1990,190,84,65,65,GK,65,500000,6000,https://cdn.sofifa.com/players/203/034/21_120.png,192,England
9797,Lorenco Šimić,CB,7/15/1996,195,89,65,73,CB,67,1500000,2000,https://cdn.sofifa.com/players/237/594/21_120.png,525,Croatia
9798,Mathieu Baudry,CB,2/24/1988,188,80,65,65,CB,65,475000,3000,https://cdn.sofifa.com/players/183/066/21_120.png,610,France
9799,Emmanuel Addoquaye Lomotey,"CDM, CM",12/19/1997,190,79,65,75,CB,68,1500000,1000,https://cdn.sofifa.com/players/243/995/21_120.png,259,Ghana
9800,Rafael Garcia Doblas,LM,9/27/1993,181,75,65,65,LM,65,775000,1000,https://cdn.sofifa.com/players/250/907/21_120.png,577,Germany
9801,Wílmer Javier Godoy Quiñónez,"CDM, CM, RM",11/5/1993,178,67,65,66,RM,66,750000,500,https://cdn.sofifa.com/players/254/235/21_120.png,455,Ecuador
9802,Marcus Piossek,CAM,7/21/1989,176,73,65,65,CAM,65,700000,950,https://cdn.sofifa.com/players/197/148/21_120.png,547,Poland
9803,Oliver Turton,"RB, CB",12/6/1992,180,75,65,65,RB,65,700000,3000,https://cdn.sofifa.com/players/203/292/21_120.png,516,England
9804,Micheal Azira,"CDM, CM",8/22/1987,178,72,65,65,CDM,65,475000,2000,https://cdn.sofifa.com/players/220/700/21_120.png,349,Uganda
9805,John Nolan,"CM, CAM",4/22/1992,180,72,65,65,CM,65,725000,4000,https://cdn.sofifa.com/players/223/004/21_120.png,510,England
9806,Luca Marseiler,"LM, RM, ST",2/18/1997,176,68,65,71,RM,66,1100000,2000,https://cdn.sofifa.com/players/240/156/21_120.png,533,Germany
9807,Yohan Roche,CB,7/7/1997,182,78,65,74,CB,67,1500000,1000,https://cdn.sofifa.com/players/244/252/21_120.png,500,Benin
9808,Hugo Gabriel Silveira Pereira,ST,5/23/1993,189,82,65,66,ST,66,825000,3000,https://cdn.sofifa.com/players/245/532/21_120.png,440,Uruguay
9809,Rayan Yaslam Mohamad Aboudan Al Jaberi,"LM, CAM",11/23/1994,167,56,65,68,LM,66,950000,500,https://cdn.sofifa.com/players/247/068/21_120.png,336,United Arab Emirates
9810,Arthur Zagré,LB,10/4/2001,168,60,65,77,LM,67,1600000,3000,https://cdn.sofifa.com/players/248/604/21_120.png,201,France
9811,Abdullah Mohammed Al Zoari Al Dossary,"LB, CB",8/13/1987,180,69,65,65,LB,65,500000,8000,https://cdn.sofifa.com/players/191/260/21_120.png,218,Saudi Arabia
9812,Wilson Kamavuaka,"CDM, CB",3/29/1990,188,81,65,65,CB,67,600000,950,https://cdn.sofifa.com/players/205/085/21_120.png,556,DR Congo
9813,Janus Mats Drachmann,"CM, CDM",5/11/1988,179,71,65,65,CDM,68,550000,4000,https://cdn.sofifa.com/players/178/461/21_120.png,492,Denmark
9814,Nicolás Sosa Sánchez,"ST, CF",4/6/1996,177,66,65,70,ST,67,1100000,6000,https://cdn.sofifa.com/players/255/773/21_120.png,132,Uruguay
9815,Roberto Lopes,CB,6/17/1992,186,80,65,65,CB,65,625000,1000,https://cdn.sofifa.com/players/202/014/21_120.png,597,Cape Verde
9816,Stevie May,ST,11/3/1992,178,67,65,66,ST,66,825000,2000,https://cdn.sofifa.com/players/202/526/21_120.png,576,Scotland
9817,Ísak Bergmann Jóhannesson,"RW, CM",3/23/2003,180,67,65,81,LM,68,1800000,500,https://cdn.sofifa.com/players/246/814/21_120.png,415,Iceland
9818,Paul McShane,CB,1/6/1986,183,81,65,65,CB,65,230000,2000,https://cdn.sofifa.com/players/129/566/21_120.png,649,Republic of Ireland
9819,Marcelo Amado Djaló Taritolay,CB,10/8/1993,193,91,65,68,CB,67,825000,2000,https://cdn.sofifa.com/players/220/191/21_120.png,367,Guinea Bissau
9820,Mārcis Ošs,CB,7/25/1991,192,93,65,66,CB,66,675000,2000,https://cdn.sofifa.com/players/231/967/21_120.png,438,Latvia
9821,Aaron Seydel,"ST, LM, CAM",2/7/1996,199,90,65,71,ST,67,1100000,5000,https://cdn.sofifa.com/players/236/831/21_120.png,298,Germany
9822,Jonathan Amon,LW,4/30/1999,175,71,65,75,RM,66,1600000,3000,https://cdn.sofifa.com/players/241/695/21_120.png,546,United States
9823,Petar Mićin,"RW, ST, LW",9/29/1998,189,71,65,76,CAM,67,1600000,4000,https://cdn.sofifa.com/players/245/023/21_120.png,94,Serbia
9824,Connor Pain,"LWB, LM",11/11/1993,175,68,65,66,LWB,65,775000,900,https://cdn.sofifa.com/players/213/280/21_120.png,602,Australia
9825,Unai Vencedor Paris,CM,11/15/2000,176,71,65,79,CM,67,1700000,3000,https://cdn.sofifa.com/players/247/328/21_120.png,26,Spain
9826,Paulo Retre,"CDM, RB, RM",3/4/1993,170,63,65,66,CDM,65,725000,2000,https://cdn.sofifa.com/players/213/281/21_120.png,499,Australia
9827,Matheus Mascarenhas dos Santos Raimundo,LB,7/27/1998,180,78,65,74,LB,65,1500000,2000,https://cdn.sofifa.com/players/239/137/21_120.png,182,Brazil
9828,Jonathan Michael Burkardt,"ST, RW",7/11/2000,181,76,65,78,ST,67,1700000,5000,https://cdn.sofifa.com/players/244/257/21_120.png,108,Germany
9829,Jonathan Ezequiel Perlaza Leiva,LM,9/13/1997,169,68,65,72,LM,66,1500000,3000,https://cdn.sofifa.com/players/255/265/21_120.png,440,Ecuador
9830,Alejandro Enrique Fuenmayor Castillo,CB,8/29/1996,184,80,65,72,CB,67,1300000,2000,https://cdn.sofifa.com/players/242/722/21_120.png,351,Venezuela
9831,Carlos Doncel Ordóñez,"LM, RM",12/4/1996,169,64,65,71,LM,66,1100000,5000,https://cdn.sofifa.com/players/246/306/21_120.png,363,Spain
9832,Joálisson Santos Oliveira,LM,3/31/1991,172,69,65,65,LM,65,700000,3000,https://cdn.sofifa.com/players/251/682/21_120.png,541,Brazil
9833,Miguel Isaías Jacquet Duarte,CB,5/20/1995,179,75,65,70,CB,67,950000,500,https://cdn.sofifa.com/players/252/962/21_120.png,197,Paraguay
9834,Bozhidar Brankov Chorbadzhiyski,CB,8/8/1995,195,78,65,72,CB,67,1300000,1000,https://cdn.sofifa.com/players/236/579/21_120.png,600,Bulgaria
9835,Robert Zwinkels,GK,5/4/1983,186,80,65,65,GK,65,80000,1000,https://cdn.sofifa.com/players/178/211/21_120.png,456,Netherlands
9836,Ricardo Alexandre Ribeiro Vieira,"CF, RW",7/31/1997,171,58,65,74,CAM,68,1600000,2000,https://cdn.sofifa.com/players/247/843/21_120.png,277,Portugal
9837,김호준 金浩军,GK,6/21/1984,190,90,65,65,GK,65,80000,950,https://cdn.sofifa.com/players/187/171/21_120.png,622,Korea Republic
9838,Kamal Deen Sulemana,LW,2/15/2002,174,69,65,83,LW,65,1800000,2000,https://cdn.sofifa.com/players/256/035/21_120.png,546,Ghana
9839,정재희 Jae Hee Jeong,"RM, RW",4/28/1994,174,70,65,65,RM,65,775000,1000,https://cdn.sofifa.com/players/234/276/21_120.png,487,Korea Republic
9840,Efstratios Svarnas,CB,11/11/1997,183,76,65,74,CB,67,1500000,500,https://cdn.sofifa.com/players/245/540/21_120.png,142,Greece
9841,Hernesto Ezequiel Caballero Benítez,CDM,4/9/1991,181,76,65,65,CB,66,600000,500,https://cdn.sofifa.com/players/248/868/21_120.png,165,Paraguay
9842,Taijo Teniste,RB,1/31/1988,173,65,65,65,RB,65,500000,1000,https://cdn.sofifa.com/players/185/380/21_120.png,459,Estonia
9843,Kevin Nisbet,ST,3/8/1997,180,77,65,72,ST,67,1400000,2000,https://cdn.sofifa.com/players/225/317/21_120.png,441,Scotland
9844,Erik Wekesser,"ST, CAM, LB",7/3/1997,186,81,65,72,ST,67,1500000,4000,https://cdn.sofifa.com/players/229/925/21_120.png,435,Germany
9845,Danilo Acosta,"LB, LWB",11/17/1997,180,77,65,73,LB,65,1500000,2000,https://cdn.sofifa.com/players/231/973/21_120.png,301,Honduras
9846,Patrick Schmidt,ST,7/22/1998,179,73,65,74,ST,67,1600000,3000,https://cdn.sofifa.com/players/235/301/21_120.png,404,Austria
9847,Juriën Godfried Juan Gaari,RB,12/23/1993,181,77,65,68,RB,65,850000,2000,https://cdn.sofifa.com/players/250/917/21_120.png,448,Curacao
9848,Fabian Kunze,CDM,6/14/1998,191,76,65,73,CB,67,1500000,5000,https://cdn.sofifa.com/players/251/429/21_120.png,190,Germany
9849,Matheus Alberto Kayser,GK,12/29/1994,194,93,65,70,GK,65,825000,2000,https://cdn.sofifa.com/players/252/965/21_120.png,230,Brazil
9850,Ricard Sánchez Sendra,"RB, RM",2/22/2000,174,66,65,76,RB,65,1500000,7000,https://cdn.sofifa.com/players/255/781/21_120.png,8,Spain
9851,Emeric Dudouit,"RB, RWB, CDM",9/7/1991,186,70,65,65,RB,65,650000,2000,https://cdn.sofifa.com/players/205/862/21_120.png,572,France
9852,Nicolás Delgadillo Godoy,"LM, CAM, ST",10/2/1997,177,70,65,74,LM,66,1600000,4000,https://cdn.sofifa.com/players/228/646/21_120.png,482,Argentina
9853,赤﨑 秀平,ST,9/1/1991,174,70,65,65,ST,65,725000,2000,https://cdn.sofifa.com/players/233/254/21_120.png,470,Japan
9854,Thibault Campanini,RB,7/27/1998,177,72,65,71,RB,65,1100000,2000,https://cdn.sofifa.com/players/235/558/21_120.png,417,France
9855,Karl Larson,"RB, RWB",10/28/1991,176,71,65,65,RB,65,650000,1000,https://cdn.sofifa.com/players/237/350/21_120.png,504,Sweden
9856,Joseph Akomadi,"LW, RW, LM",9/23/1999,180,75,65,74,CAM,67,1600000,3000,https://cdn.sofifa.com/players/257/830/21_120.png,346,Ghana
9857,Paul Delecroix,GK,10/14/1988,185,76,65,65,GK,65,375000,4000,https://cdn.sofifa.com/players/203/815/21_120.png,149,France
9858,Kelyn Jaynes Rowe,"CM, CAM, LB",12/2/1991,173,68,65,65,CM,65,725000,2000,https://cdn.sofifa.com/players/206/631/21_120.png,299,United States
9859,José Manuel Sagredo Chávez,"LB, LM, RB",3/10/1994,179,67,65,68,LB,65,0,0,https://cdn.sofifa.com/players/238/375/21_120.png,,Bolivia
9860,Marko Kolar,"ST, RM",5/31/1995,185,77,65,68,ST,67,950000,2000,https://cdn.sofifa.com/players/241/191/21_120.png,325,Croatia
9861,Andrés Lioi,RM,3/7/1997,175,68,65,72,RM,66,1400000,4000,https://cdn.sofifa.com/players/241/703/21_120.png,371,Argentina
9862,Abdoulie Sanyang,"LW, RW, LWB",5/8/1999,173,69,65,74,CAM,66,1600000,3000,https://cdn.sofifa.com/players/257/831/21_120.png,345,Gambia
9863,Joan Femenías del Salto,GK,8/19/1996,187,79,65,73,GK,65,1400000,2000,https://cdn.sofifa.com/players/251/944/21_120.png,364,Spain
9864,Carlos David Moreno Hernández,CB,6/14/1986,184,80,65,65,CB,65,230000,2000,https://cdn.sofifa.com/players/193/064/21_120.png,370,Spain
9865,Johanna Ochieng Omolo,"CDM, CB",7/31/1989,179,73,65,65,CDM,65,600000,3000,https://cdn.sofifa.com/players/205/609/21_120.png,422,Kenya
9866,Patrick Wiegers,GK,4/19/1990,188,88,65,66,GK,65,525000,2000,https://cdn.sofifa.com/players/209/193/21_120.png,483,Germany
9867,Oscar Edmundo Vaca Ortega,LB,10/30/1988,177,67,65,65,LB,65,525000,500,https://cdn.sofifa.com/players/229/161/21_120.png,451,Bolivia
9868,Jordi Cortizo de la Piedra,"LM, RM",6/30/1996,172,70,65,71,LM,66,1100000,5000,https://cdn.sofifa.com/players/236/841/21_120.png,221,Mexico
9869,George Kweku Davies,"LWB, LB, RW",11/16/1996,168,64,65,70,RM,66,1000000,2000,https://cdn.sofifa.com/players/218/922/21_120.png,578,Sierra Leone
9870,Florian David,"CAM, ST",11/16/1992,180,67,65,66,CAM,66,825000,2000,https://cdn.sofifa.com/players/222/506/21_120.png,586,France
9871,Tomislav Kiš,ST,4/4/1994,180,75,65,68,ST,67,950000,2000,https://cdn.sofifa.com/players/230/954/21_120.png,581,Croatia
9872,한승규 韩承奎,"CM, LM, RM",9/26/1996,174,67,65,72,CAM,70,1400000,3000,https://cdn.sofifa.com/players/237/098/21_120.png,357,Korea Republic
9873,Diego Nicolas Montiel,CAM,4/26/1995,183,76,65,69,CAM,67,1000000,3000,https://cdn.sofifa.com/players/237/354/21_120.png,507,Sweden
9874,Nicolò Armini,CB,3/7/2001,185,77,65,83,CB,67,1700000,6000,https://cdn.sofifa.com/players/248/874/21_120.png,16,Italy
9875,Lukas Grozurek,"LM, ST, RM",12/22/1991,188,83,65,65,LM,65,725000,3000,https://cdn.sofifa.com/players/207/659/21_120.png,578,Austria
9876,Philipp Netzer,CB,10/2/1985,188,80,65,65,CB,65,230000,3000,https://cdn.sofifa.com/players/152/107/21_120.png,528,Austria
9877,Simon Skarlatidis,"LM, RM, CM",6/6/1991,174,71,65,65,LM,65,700000,2000,https://cdn.sofifa.com/players/234/283/21_120.png,495,Germany
9878,Nicke Kabamba,ST,2/1/1993,191,75,65,66,ST,66,825000,2000,https://cdn.sofifa.com/players/237/355/21_120.png,442,DR Congo
9879,Claudio Gomes,"CDM, CM",7/23/2000,180,70,65,78,CDM,66,1600000,11000,https://cdn.sofifa.com/players/245/035/21_120.png,2,France
9880,Dominik Wydra,"CB, CDM",3/21/1994,186,85,65,66,CDM,67,750000,4000,https://cdn.sofifa.com/players/207/660/21_120.png,411,Austria
9881,Jason Cummings,"ST, RW",8/1/1995,178,63,65,69,ST,67,1000000,3000,https://cdn.sofifa.com/players/219/948/21_120.png,515,Scotland
9882,Brandon Neil Haunstrup,LB,10/26/1996,180,75,65,72,LB,65,1400000,2000,https://cdn.sofifa.com/players/229/676/21_120.png,442,England
9883,奥井 諒,"RB, LB",3/7/1990,169,66,65,65,RB,65,625000,1000,https://cdn.sofifa.com/players/232/748/21_120.png,434,Japan
9884,Gilbert Álvarez Vargas,ST,4/7/1992,187,81,65,65,ST,65,725000,500,https://cdn.sofifa.com/players/196/910/21_120.png,451,Bolivia
9885,Rafał Wolski,"CAM, CM",11/10/1992,180,70,65,66,CAM,66,825000,2000,https://cdn.sofifa.com/players/204/078/21_120.png,555,Poland
9886,Nicolás Gabriel Albarracín Basil,"CAM, LM",6/11/1993,182,72,65,66,CAM,66,825000,3000,https://cdn.sofifa.com/players/213/294/21_120.png,440,Uruguay
9887,Alexis Nahuel Messidoro,"CAM, RM",5/13/1997,165,65,65,71,CAM,67,1100000,500,https://cdn.sofifa.com/players/233/774/21_120.png,626,Argentina
9888,Reno Piscopo,LM,5/27/1998,175,69,65,76,RM,66,1600000,1000,https://cdn.sofifa.com/players/252/974/21_120.png,615,Australia
9889,Jordan Graham,"LM, RM",3/5/1995,182,73,65,68,RM,66,950000,3000,https://cdn.sofifa.com/players/202/799/21_120.png,589,England
9890,Michael Gonçalves Pinto,LB,6/4/1993,176,70,65,66,LB,65,750000,3000,https://cdn.sofifa.com/players/217/391/21_120.png,436,Luxembourg
9891,Conrado Buchanelli Holz,LM,4/3/1997,173,72,65,73,LM,66,1600000,3000,https://cdn.sofifa.com/players/238/895/21_120.png,428,Brazil
9892,Kevin Holzweiler,RM,10/16/1994,164,60,65,66,RW,66,850000,1000,https://cdn.sofifa.com/players/248/879/21_120.png,506,Germany
9893,Théo Guivarch,GK,11/17/1995,195,87,65,70,GK,65,875000,950,https://cdn.sofifa.com/players/229/168/21_120.png,500,France
9894,Marco Antonio Bueno Ontiveros,"ST, CAM",3/31/1994,182,75,65,68,ST,67,950000,500,https://cdn.sofifa.com/players/204/849/21_120.png,604,Mexico
9895,Luis Fernando Haquin Lopez,CB,11/15/1997,185,76,65,71,CB,67,1000000,500,https://cdn.sofifa.com/players/246/065/21_120.png,400,Bolivia
9896,Dominik Plechatý,"CB, RB",4/18/1999,183,77,65,75,CB,67,1500000,500,https://cdn.sofifa.com/players/247/345/21_120.png,116,Czech Republic
9897,高木 大輔,"RM, LM",10/14/1995,170,64,65,68,CAM,66,975000,3000,https://cdn.sofifa.com/players/252/721/21_120.png,360,Japan
9898,Luís Carlos Almada Soares,"RW, LW, CAM",4/16/1986,174,71,65,65,RW,65,325000,3000,https://cdn.sofifa.com/players/217/138/21_120.png,583,Cape Verde
9899,João Paulo Santos da Costa,GK,2/2/1996,185,80,65,73,GK,65,1400000,4000,https://cdn.sofifa.com/players/231/474/21_120.png,47,Portugal
9900,Aapo Halme,"CB, CDM",5/22/1998,196,78,65,75,CB,67,1500000,3000,https://cdn.sofifa.com/players/234/290/21_120.png,404,Finland
9901,Rúben Daniel Fonseca Macedo,"RM, LM",3/9/1996,170,67,65,71,CAM,67,1100000,2000,https://cdn.sofifa.com/players/246/834/21_120.png,282,Portugal
9902,Leo Väisänen,CB,7/23/1997,186,80,65,76,CB,67,1500000,1000,https://cdn.sofifa.com/players/234/291/21_120.png,469,Finland
9903,Tyrick Mitchell,LB,9/1/1999,180,68,65,78,LB,65,1600000,8000,https://cdn.sofifa.com/players/240/947/21_120.png,36,England
9904,Andrés Felipe Colorado Sánchez,CDM,12/1/1998,182,71,65,76,CDM,66,1500000,650,https://cdn.sofifa.com/players/247/091/21_120.png,366,Colombia
9905,Leroy-Jacques Mickels,"LM, CAM",6/25/1995,178,80,65,68,RW,66,950000,1000,https://cdn.sofifa.com/players/251/443/21_120.png,556,Germany
9906,Cheick Fanta-Mady Diarra,ST,2/11/1992,178,80,65,65,ST,65,725000,2000,https://cdn.sofifa.com/players/205/876/21_120.png,572,Mali
9907,Ross Sykes,CB,3/26/1999,196,73,65,73,CB,67,1500000,1000,https://cdn.sofifa.com/players/235/572/21_120.png,656,England
9908,André Filipe Magalhães Ribeiro Ferreira,GK,5/29/1996,193,79,65,73,GK,65,1400000,1000,https://cdn.sofifa.com/players/244/020/21_120.png,293,Portugal
9909,石原 崇兆,"LM, LB",12/17/1992,172,67,65,65,LM,65,750000,2000,https://cdn.sofifa.com/players/246/324/21_120.png,470,Japan
9910,Pedro Henrique de Oliveira Correia,CB,5/3/1997,193,82,65,71,CB,67,1000000,2000,https://cdn.sofifa.com/players/258/356/21_120.png,279,Brazil
9911,David Amoo,RM,4/13/1991,178,77,65,65,RM,65,700000,4000,https://cdn.sofifa.com/players/195/124/21_120.png,606,England
9912,髙橋 秀人,"CB, CDM, CM",10/17/1987,184,75,65,65,CDM,66,475000,1000,https://cdn.sofifa.com/players/217/653/21_120.png,551,Japan
9913,Gökhan Gül,"CDM, CB",7/17/1998,180,78,65,75,CB,67,1500000,5000,https://cdn.sofifa.com/players/229/173/21_120.png,172,Germany
9914,田中 亜土夢,LW,10/4/1987,167,69,65,65,LW,65,575000,500,https://cdn.sofifa.com/players/234/293/21_120.png,584,Japan
9915,Thibo Somers,"RW, ST",3/16/1999,178,77,65,74,RM,67,1600000,3000,https://cdn.sofifa.com/players/251/189/21_120.png,422,Belgium
9916,Carlos Ayrton Cougo Rivero,"LB, LWB",6/15/1996,180,73,65,69,LWB,66,950000,500,https://cdn.sofifa.com/players/253/237/21_120.png,197,Uruguay
9917,Alin Ioan Şeroni,CB,3/26/1987,195,90,65,65,CB,65,350000,3000,https://cdn.sofifa.com/players/255/285/21_120.png,527,Romania
9918,Devante Cole,ST,5/10/1995,185,73,65,70,ST,67,1100000,2000,https://cdn.sofifa.com/players/206/134/21_120.png,444,England
9919,Adam Eriksson,LB,7/13/1990,186,82,65,65,LB,65,625000,1000,https://cdn.sofifa.com/players/220/982/21_120.png,535,Sweden
9920,Nikola Mileusnić,"LM, RM",7/17/1993,180,71,65,65,LM,65,775000,4000,https://cdn.sofifa.com/players/236/342/21_120.png,545,Australia
9921,Gustavo Ezequiel Britos,ST,2/20/1990,177,74,65,65,ST,65,700000,500,https://cdn.sofifa.com/players/247/094/21_120.png,519,Argentina
9922,Jorge Alberto Sánchez López,"CM, CDM",2/14/1993,170,55,65,65,CM,65,750000,4000,https://cdn.sofifa.com/players/221/239/21_120.png,265,Mexico
9923,Alexander Stølås,LB,4/30/1989,182,75,65,65,LW,66,525000,1000,https://cdn.sofifa.com/players/222/519/21_120.png,621,Norway
9924,Jackson João Crusso Mutto,"RW, LW",2/29/2000,187,77,65,65,RW,65,800000,3000,https://cdn.sofifa.com/players/230/455/21_120.png,173,Brazil
9925,Oier Zarraga Egaña,"CM, CAM, RW",1/4/1999,175,75,65,75,CAM,69,1600000,4000,https://cdn.sofifa.com/players/258/615/21_120.png,26,Spain
9926,Peter van Ooijen,"CAM, LM",2/16/1992,180,73,65,65,RM,66,725000,3000,https://cdn.sofifa.com/players/210/488/21_120.png,532,Netherlands
9927,Michael Heinloth,RB,2/9/1992,177,77,65,65,RB,65,650000,2000,https://cdn.sofifa.com/players/219/448/21_120.png,454,Germany
9928,Görkem Sağlam,"CAM, CM",4/11/1998,178,72,65,74,CAM,67,1600000,3000,https://cdn.sofifa.com/players/229/176/21_120.png,285,Germany
9929,Böðvar Böðvarsson,LB,4/9/1995,186,76,65,70,LB,65,975000,2000,https://cdn.sofifa.com/players/232/504/21_120.png,408,Iceland
9930,Tobias Müller,CB,7/8/1994,188,80,65,69,CB,67,900000,2000,https://cdn.sofifa.com/players/239/928/21_120.png,587,Germany
9931,Oliver Batista Meier,"CAM, LW",2/16/2001,178,67,65,82,CAM,67,1800000,8000,https://cdn.sofifa.com/players/244/024/21_120.png,340,Germany
9932,Alejandro Vallejo Mínguez,"CDM, CM, CB",1/26/1992,191,72,65,66,CDM,65,700000,7000,https://cdn.sofifa.com/players/211/001/21_120.png,290,Spain
9933,Abdulelah Al Malki,"CM, CDM",10/11/1994,176,69,65,68,CM,67,950000,9000,https://cdn.sofifa.com/players/230/713/21_120.png,276,Saudi Arabia
9934,林 卓人,GK,8/9/1982,188,85,65,65,GK,65,80000,1000,https://cdn.sofifa.com/players/232/505/21_120.png,323,Japan
9935,Tshegofatso Mabasa,ST,10/1/1996,180,84,65,71,ST,67,1100000,500,https://cdn.sofifa.com/players/251/193/21_120.png,335,South Africa
9936,Paulo Bernard Zanon Regalo,CDM,2/29/1992,186,80,65,65,CB,67,625000,4000,https://cdn.sofifa.com/players/230/458/21_120.png,305,Brazil
9937,Imad Faraj,RM,2/11/1999,177,64,65,74,CAM,66,1600000,2000,https://cdn.sofifa.com/players/240/442/21_120.png,354,France
9938,Benjamin Goller,"RW, RM, ST",1/1/1999,180,65,65,76,RM,67,1600000,6000,https://cdn.sofifa.com/players/246/074/21_120.png,387,Germany
9939,Malek Chergui,"ST, LM",7/2/1988,179,71,65,65,ST,65,600000,2000,https://cdn.sofifa.com/players/201/019/21_120.png,399,France
9940,Bongani Sam,"LB, CB, CDM",7/30/1997,171,66,65,71,LB,65,1100000,500,https://cdn.sofifa.com/players/251/195/21_120.png,335,South Africa
9941,Jonathan Neil Guthrie,CB,7/29/1992,192,82,65,66,CB,66,725000,2000,https://cdn.sofifa.com/players/208/188/21_120.png,562,England
