int_skill_id,int_player_id,int_dribbling,int_curve,int_fk_accuracy,int_long_passing,int_ball_control
8377,8377,58,46,34,45,65
8378,8378,73,67,55,62,68
8379,8379,72,66,70,62,67
8380,8380,69,44,55,74,67
8381,8381,70,52,38,46,62
8382,8382,37,46,32,53,59
8383,8383,52,48,34,53,58
8384,8384,63,64,32,62,60
8385,8385,65,44,43,42,63
8386,8386,64,46,31,40,66
8387,8387,64,59,64,66,65
8388,8388,67,57,45,58,64
8389,8389,67,64,34,63,66
8390,8390,63,51,47,75,67
8391,8391,57,46,54,60,63
8392,8392,67,70,56,62,69
8393,8393,40,30,25,52,48
8394,8394,59,57,36,25,64
8395,8395,62,68,66,72,65
8396,8396,24,34,62,61,55
8397,8397,67,61,44,46,68
8398,8398,66,67,38,66,67
8399,8399,69,58,41,54,69
8400,8400,62,65,66,68,66
8401,8401,65,53,34,56,66
8402,8402,63,60,53,60,63
8403,8403,31,29,41,35,46
8404,8404,66,62,40,68,68
8405,8405,68,71,66,68,70
8406,8406,61,47,53,66,69
8407,8407,64,60,61,68,70
8408,8408,70,72,70,68,66
8409,8409,69,68,65,63,66
8410,8410,51,48,49,55,55
8411,8411,66,59,47,68,71
8412,8412,61,70,65,68,62
8413,8413,71,39,29,34,70
8414,8414,67,41,31,61,63
8415,8415,67,63,61,72,68
8416,8416,74,60,46,64,69
8417,8417,67,57,62,57,67
8418,8418,68,63,60,64,70
8419,8419,41,46,29,62,49
8420,8420,60,33,36,53,59
8421,8421,57,30,26,39,65
8422,8422,40,29,29,31,61
8423,8423,65,55,56,60,63
8424,8424,76,61,70,45,68
8425,8425,60,47,63,59,65
8426,8426,66,45,47,66,62
8427,8427,73,52,45,55,66
8428,8428,70,66,48,55,66
8429,8429,60,44,58,62,66
8430,8430,56,44,45,66,58
8431,8431,65,54,73,63,66
8432,8432,49,44,23,64,56
8433,8433,72,53,34,42,69
8434,8434,30,24,29,60,54
8435,8435,19,20,15,40,22
8436,8436,67,64,59,64,69
8437,8437,63,39,41,67,66
8438,8438,64,59,51,61,67
8439,8439,65,85,80,67,66
8440,8440,66,57,39,35,64
8441,8441,69,48,41,57,66
8442,8442,63,54,39,36,65
8443,8443,68,46,39,68,73
8444,8444,65,46,35,57,62
8445,8445,64,64,46,63,64
8446,8446,63,34,48,60,65
8447,8447,27,18,19,61,39
8448,8448,51,68,69,61,63
8449,8449,66,44,72,67,68
8450,8450,68,65,64,65,69
8451,8451,40,27,58,56,58
8452,8452,55,55,27,60,58
8453,8453,36,28,22,30,54
8454,8454,71,64,33,52,67
8455,8455,65,50,39,51,62
8456,8456,67,34,32,57,66
8457,8457,66,61,49,65,68
8458,8458,75,74,60,54,70
8459,8459,70,66,48,41,65
8460,8460,52,57,51,45,57
8461,8461,36,25,27,48,49
8462,8462,62,49,30,60,65
8463,8463,68,64,61,57,66
8464,8464,14,16,17,24,26
8465,8465,69,48,55,54,68
8466,8466,65,72,53,59,67
8467,8467,67,48,34,46,61
8468,8468,58,53,48,64,66
8469,8469,75,79,57,67,73
8470,8470,71,67,38,48,67
8471,8471,69,69,66,68,64
8472,8472,62,58,47,64,66
8473,8473,71,56,70,62,70
8474,8474,66,63,44,63,67
8475,8475,70,52,61,63,65
8476,8476,69,53,62,69,75
8477,8477,61,48,36,65,66
8478,8478,14,17,15,28,22
8479,8479,47,30,29,50,56
8480,8480,70,45,38,62,67
8481,8481,44,28,30,52,60
8482,8482,60,47,21,51,65
8483,8483,67,58,57,50,68
8484,8484,62,56,39,39,64
8485,8485,18,14,12,22,19
8486,8486,51,34,40,64,60
8487,8487,68,48,40,57,68
8488,8488,68,60,55,53,68
8489,8489,66,56,60,30,65
8490,8490,33,35,32,40,49
8491,8491,19,14,19,45,24
8492,8492,67,60,45,63,69
8493,8493,16,12,15,24,21
8494,8494,53,25,27,54,63
8495,8495,66,54,42,52,67
8496,8496,72,63,65,64,65
8497,8497,70,48,70,53,60
8498,8498,60,58,45,63,60
8499,8499,66,39,32,57,66
8500,8500,71,78,69,63,68
8501,8501,54,44,52,65,57
8502,8502,59,63,71,65,62
8503,8503,55,39,50,51,69
8504,8504,68,61,53,53,67
8505,8505,76,62,64,64,68
8506,8506,61,55,43,53,56
8507,8507,66,58,61,55,64
8508,8508,60,68,70,62,62
8509,8509,35,22,30,49,47
8510,8510,13,15,14,25,17
8511,8511,73,64,47,63,72
8512,8512,61,62,22,43,63
8513,8513,52,42,40,64,66
8514,8514,41,30,25,60,59
8515,8515,65,59,41,40,62
8516,8516,41,24,23,54,55
8517,8517,70,54,47,60,68
8518,8518,67,72,69,32,68
8519,8519,68,59,65,63,66
8520,8520,68,44,37,52,68
8521,8521,62,42,46,49,65
8522,8522,55,46,54,61,54
8523,8523,45,34,17,56,54
8524,8524,72,57,48,55,70
8525,8525,70,60,50,66,66
8526,8526,70,58,46,63,73
8527,8527,68,58,44,58,67
8528,8528,51,66,65,69,56
8529,8529,40,32,24,56,49
8530,8530,64,58,44,55,63
8531,8531,67,31,33,57,70
8532,8532,28,27,21,22,54
8533,8533,61,70,60,72,67
8534,8534,19,13,14,32,21
8535,8535,64,59,64,67,69
8536,8536,47,44,22,58,56
8537,8537,65,62,57,67,67
8538,8538,60,48,59,62,61
8539,8539,69,59,55,67,69
8540,8540,65,52,41,33,63
8541,8541,34,35,29,53,52
8542,8542,56,39,38,59,61
8543,8543,37,30,30,62,64
8544,8544,58,46,44,61,61
8545,8545,62,56,29,59,61
8546,8546,63,42,28,31,66
8547,8547,12,20,13,25,16
8548,8548,67,47,45,48,69
8549,8549,13,17,14,26,25
8550,8550,58,47,42,51,64
8551,8551,67,63,28,32,62
8552,8552,58,52,51,61,57
8553,8553,64,61,65,66,66
8554,8554,70,71,67,51,70
8555,8555,59,45,41,39,64
8556,8556,38,36,35,49,49
8557,8557,58,66,70,54,63
8558,8558,67,48,40,64,69
8559,8559,67,66,61,60,67
8560,8560,63,70,73,68,64
8561,8561,51,48,35,56,60
8562,8562,59,33,29,59,67
8563,8563,66,46,49,50,64
8564,8564,64,53,41,55,61
8565,8565,71,66,70,57,70
8566,8566,73,63,45,54,75
8567,8567,66,54,62,61,70
8568,8568,70,43,41,70,66
8569,8569,12,14,20,17,15
8570,8570,74,37,36,65,71
8571,8571,13,14,16,30,22
8572,8572,69,60,57,68,69
8573,8573,61,64,63,55,63
8574,8574,58,57,33,56,60
8575,8575,66,64,53,60,65
8576,8576,52,54,42,51,55
8577,8577,64,73,72,66,70
8578,8578,64,47,35,48,57
8579,8579,61,55,31,51,63
8580,8580,44,36,32,41,48
8581,8581,38,39,35,28,56
8582,8582,36,29,30,40,48
8583,8583,17,15,14,55,25
8584,8584,61,59,44,62,65
8585,8585,47,28,35,43,60
8586,8586,62,66,64,61,65
8587,8587,64,56,68,42,66
8588,8588,56,57,46,62,61
8589,8589,39,26,23,50,56
8590,8590,66,69,69,67,66
8591,8591,66,70,72,59,67
8592,8592,68,57,38,64,65
8593,8593,61,42,39,60,66
8594,8594,56,57,46,60,65
8595,8595,62,56,60,58,64
8596,8596,65,56,52,63,67
8597,8597,60,41,46,59,64
8598,8598,61,59,35,51,65
8599,8599,57,55,34,65,69
8600,8600,70,60,61,70,70
8601,8601,64,57,60,69,67
8602,8602,70,69,64,64,68
8603,8603,60,42,42,67,60
8604,8604,55,35,25,46,58
8605,8605,65,70,72,60,66
8606,8606,61,51,41,42,62
8607,8607,15,18,12,20,16
8608,8608,62,52,45,46,58
8609,8609,64,58,47,52,60
8610,8610,66,39,41,54,64
8611,8611,68,48,27,41,66
8612,8612,68,60,55,63,67
8613,8613,58,59,44,57,61
8614,8614,68,42,45,50,68
8615,8615,71,38,32,54,68
8616,8616,61,69,65,54,68
8617,8617,35,36,59,41,51
8618,8618,14,15,12,27,23
8619,8619,64,48,29,56,64
8620,8620,64,49,46,40,68
8621,8621,15,15,19,20,25
8622,8622,54,40,30,61,61
8623,8623,64,52,35,55,66
8624,8624,64,30,29,53,67
8625,8625,39,34,29,48,60
8626,8626,66,65,57,68,69
8627,8627,64,67,50,49,65
8628,8628,71,73,54,48,74
8629,8629,64,48,47,66,69
8630,8630,69,60,43,54,64
8631,8631,65,69,68,67,67
8632,8632,62,50,37,59,62
8633,8633,70,55,43,55,66
8634,8634,15,15,15,25,19
8635,8635,75,65,52,42,73
8636,8636,71,46,43,60,67
8637,8637,72,68,68,65,67
8638,8638,49,42,36,57,55
8639,8639,69,66,60,53,66
8640,8640,56,63,67,62,60
8641,8641,72,50,40,60,68
8642,8642,67,68,65,67,69
8643,8643,62,39,42,63,67
8644,8644,72,66,62,66,68
8645,8645,65,54,39,48,62
8646,8646,20,13,20,24,19
8647,8647,66,62,52,45,69
8648,8648,64,60,33,59,63
8649,8649,61,58,38,61,62
8650,8650,44,26,28,41,50
8651,8651,72,66,62,51,71
8652,8652,65,37,39,45,61
8653,8653,54,60,33,67,60
8654,8654,45,38,32,52,53
8655,8655,65,55,56,59,65
8656,8656,34,24,30,33,50
8657,8657,55,42,43,29,67
8658,8658,47,33,35,48,50
8659,8659,69,72,74,70,70
8660,8660,55,44,22,60,62
8661,8661,49,40,31,50,58
8662,8662,51,44,44,55,59
8663,8663,68,58,39,48,64
8664,8664,69,63,33,43,66
8665,8665,69,66,65,67,68
8666,8666,57,49,49,63,67
8667,8667,59,38,28,54,65
8668,8668,63,32,37,64,68
8669,8669,7,14,16,29,26
8670,8670,57,45,32,50,66
8671,8671,69,63,61,62,68
8672,8672,61,54,51,56,61
8673,8673,71,69,66,57,73
8674,8674,71,45,37,50,62
8675,8675,62,61,40,36,66
8676,8676,62,67,70,49,63
8677,8677,69,68,65,72,73
8678,8678,62,76,72,71,68
8679,8679,67,67,62,58,59
8680,8680,53,44,32,57,63
8681,8681,64,71,67,64,66
8682,8682,62,50,48,65,56
8683,8683,68,61,41,56,65
8684,8684,66,62,39,50,65
8685,8685,71,50,42,54,64
8686,8686,65,61,44,48,64
8687,8687,59,35,39,63,56
8688,8688,13,11,14,40,40
8689,8689,35,35,40,62,70
8690,8690,65,48,42,40,66
8691,8691,70,55,45,46,71
8692,8692,66,68,76,64,67
8693,8693,72,63,49,63,70
8694,8694,59,67,68,65,67
8695,8695,14,19,12,23,22
8696,8696,65,49,42,39,66
8697,8697,61,69,45,65,55
8698,8698,66,52,62,62,60
8699,8699,62,63,55,65,66
8700,8700,43,42,54,57,55
8701,8701,10,11,13,26,16
8702,8702,68,63,37,62,66
8703,8703,64,36,37,54,63
8704,8704,53,53,55,37,59
8705,8705,75,49,70,64,71
8706,8706,65,48,47,68,68
8707,8707,63,64,63,60,61
8708,8708,69,43,39,39,65
8709,8709,70,51,40,49,69
8710,8710,30,28,29,41,40
8711,8711,67,46,48,58,64
8712,8712,64,65,63,62,66
8713,8713,43,35,30,57,56
8714,8714,52,28,52,61,54
8715,8715,66,64,56,59,65
8716,8716,59,45,41,55,63
8717,8717,65,55,55,68,67
8718,8718,67,60,50,67,66
8719,8719,61,48,43,59,62
8720,8720,67,60,40,43,66
8721,8721,61,56,55,38,66
8722,8722,65,46,30,66,67
8723,8723,65,55,55,58,66
8724,8724,33,26,49,54,45
8725,8725,60,48,51,37,69
8726,8726,37,22,26,43,53
8727,8727,58,40,22,52,61
8728,8728,49,34,29,53,53
8729,8729,32,26,27,38,52
8730,8730,64,65,64,55,66
8731,8731,61,37,31,58,61
8732,8732,70,53,55,59,71
8733,8733,63,42,33,40,62
8734,8734,56,40,39,58,62
8735,8735,65,67,58,56,71
8736,8736,39,20,26,43,49
8737,8737,66,73,68,69,69
8738,8738,28,32,40,62,42
8739,8739,46,24,22,60,60
8740,8740,63,68,66,64,64
8741,8741,67,53,42,45,66
8742,8742,64,45,61,74,73
8743,8743,68,61,70,68,70
8744,8744,65,50,40,67,67
8745,8745,57,26,56,52,59
8746,8746,62,44,35,41,64
8747,8747,66,58,46,45,70
8748,8748,63,70,55,64,63
8749,8749,64,59,60,60,66
8750,8750,63,68,67,65,65
8751,8751,57,56,34,47,61
8752,8752,63,41,40,66,67
8753,8753,61,45,30,53,65
8754,8754,12,15,18,24,15
8755,8755,66,73,75,68,68
8756,8756,70,53,56,57,66
8757,8757,67,53,42,67,70
8758,8758,51,37,29,34,55
8759,8759,74,64,59,64,70
8760,8760,53,50,31,63,66
8761,8761,50,43,27,52,59
8762,8762,65,63,64,60,65
8763,8763,70,54,45,64,70
8764,8764,59,43,39,61,63
8765,8765,57,50,46,55,60
8766,8766,70,66,51,44,69
8767,8767,71,44,45,55,66
8768,8768,59,45,32,33,65
8769,8769,63,57,55,66,66
8770,8770,66,65,67,55,65
8771,8771,19,13,14,22,21
8772,8772,71,57,58,55,68
8773,8773,68,63,34,60,66
8774,8774,67,35,33,62,73
8775,8775,57,41,40,58,65
8776,8776,62,35,34,52,61
8777,8777,59,62,74,50,64
8778,8778,61,62,44,59,62
8779,8779,11,15,14,22,10
8780,8780,15,17,16,23,16
8781,8781,64,75,75,63,65
8782,8782,62,57,62,65,65
8783,8783,58,29,43,66,65
8784,8784,49,48,57,54,59
8785,8785,64,34,34,45,66
8786,8786,63,59,50,65,65
8787,8787,13,11,12,22,11
8788,8788,55,68,62,64,64
8789,8789,62,49,55,55,63
8790,8790,71,54,41,63,67
8791,8791,65,64,66,62,67
8792,8792,62,57,60,58,64
8793,8793,62,69,71,70,66
8794,8794,11,21,29,28,31
8795,8795,66,55,53,53,64
8796,8796,74,69,55,58,72
8797,8797,66,58,57,65,68
8798,8798,66,46,44,70,69
8799,8799,47,45,37,57,61
8800,8800,66,68,65,58,65
8801,8801,64,51,31,54,61
8802,8802,70,66,57,56,69
8803,8803,57,53,42,43,61
8804,8804,64,67,68,61,65
8805,8805,65,65,47,54,70
8806,8806,64,38,32,31,65
8807,8807,67,48,39,58,67
8808,8808,64,60,46,49,64
8809,8809,41,30,40,48,40
8810,8810,63,28,25,45,62
8811,8811,60,51,49,61,62
8812,8812,69,59,56,48,70
8813,8813,68,56,40,54,66
8814,8814,24,27,21,46,35
8815,8815,64,60,59,59,66
8816,8816,69,48,39,50,66
8817,8817,63,34,35,65,65
8818,8818,65,49,41,63,68
8819,8819,68,71,57,73,72
8820,8820,14,18,19,29,19
8821,8821,68,63,48,68,68
8822,8822,64,34,25,48,61
8823,8823,34,28,31,56,52
8824,8824,65,61,54,70,62
8825,8825,41,35,16,61,62
8826,8826,56,42,34,33,62
8827,8827,13,20,14,39,17
8828,8828,51,51,37,55,54
8829,8829,69,60,49,51,68
8830,8830,69,64,39,60,65
8831,8831,52,46,39,36,58
8832,8832,65,51,43,65,68
8833,8833,68,63,58,60,66
8834,8834,16,12,20,16,21
8835,8835,72,55,49,67,74
8836,8836,65,56,36,65,63
8837,8837,55,50,52,62,67
8838,8838,64,41,46,65,70
8839,8839,53,40,54,54,59
8840,8840,70,67,67,65,69
8841,8841,68,39,33,57,67
8842,8842,67,72,64,58,67
8843,8843,20,13,19,19,24
8844,8844,29,32,20,17,30
8845,8845,51,72,73,62,55
8846,8846,75,59,66,59,65
8847,8847,67,59,61,58,68
8848,8848,11,17,13,12,31
8849,8849,65,61,45,65,70
8850,8850,62,40,41,52,60
8851,8851,65,57,35,41,62
8852,8852,62,56,45,70,69
8853,8853,9,15,11,16,18
8854,8854,66,58,62,61,64
8855,8855,58,70,77,71,71
8856,8856,64,63,65,68,67
8857,8857,35,36,31,35,33
8858,8858,62,55,36,49,67
8859,8859,31,22,25,23,41
8860,8860,28,28,22,23,42
8861,8861,74,51,39,48,68
8862,8862,63,57,59,65,65
8863,8863,47,32,32,46,43
8864,8864,10,11,11,31,21
8865,8865,65,53,50,49,64
8866,8866,13,14,13,33,21
8867,8867,66,66,63,62,68
8868,8868,61,64,68,62,64
8869,8869,70,58,50,65,63
8870,8870,65,71,73,58,63
8871,8871,69,75,74,57,68
8872,8872,60,66,42,61,61
8873,8873,62,60,41,51,63
8874,8874,69,62,38,67,70
8875,8875,59,63,43,62,62
8876,8876,62,61,55,64,70
8877,8877,61,63,55,55,64
8878,8878,62,64,55,55,61
8879,8879,66,57,40,51,67
8880,8880,67,64,55,61,71
8881,8881,67,73,61,67,70
8882,8882,67,56,54,57,64
8883,8883,42,30,28,65,57
8884,8884,70,54,63,66,70
8885,8885,65,63,58,32,63
8886,8886,65,63,58,59,66
8887,8887,64,67,67,64,68
8888,8888,62,40,40,35,65
8889,8889,57,59,40,65,65
8890,8890,65,73,55,53,65
8891,8891,53,54,40,49,56
8892,8892,65,47,39,46,65
8893,8893,60,35,32,33,64
8894,8894,65,50,56,56,63
8895,8895,67,50,39,40,64
8896,8896,48,40,46,63,54
8897,8897,62,41,37,55,65
8898,8898,63,62,65,61,60
8899,8899,63,53,43,55,63
8900,8900,62,54,56,66,65
8901,8901,67,51,45,64,69
8902,8902,69,51,42,66,70
8903,8903,61,58,58,68,66
8904,8904,61,42,26,34,64
8905,8905,65,64,63,66,68
8906,8906,16,13,19,27,30
8907,8907,60,23,24,50,55
8908,8908,60,40,33,45,57
8909,8909,70,48,68,55,68
8910,8910,13,14,10,18,23
8911,8911,68,67,55,59,65
8912,8912,63,70,58,63,60
8913,8913,68,70,55,59,66
8914,8914,69,71,63,61,64
8915,8915,13,14,14,30,19
8916,8916,58,44,36,58,64
8917,8917,63,49,43,65,68
8918,8918,48,41,38,59,61
8919,8919,61,43,38,49,69
8920,8920,63,27,37,58,61
8921,8921,56,37,31,61,59
8922,8922,53,45,42,48,57
8923,8923,68,56,57,49,66
8924,8924,60,57,37,63,67
8925,8925,54,45,51,66,57
8926,8926,40,36,35,62,55
8927,8927,8,9,10,18,22
8928,8928,11,20,23,14,22
8929,8929,60,70,68,69,71
8930,8930,35,37,40,53,47
8931,8931,62,59,60,66,67
8932,8932,65,53,38,61,62
8933,8933,62,57,58,64,64
8934,8934,66,56,49,68,67
8935,8935,64,70,73,64,72
8936,8936,66,61,69,61,66
8937,8937,65,37,30,46,65
8938,8938,51,45,26,59,58
8939,8939,63,47,40,59,64
8940,8940,71,57,41,37,66
8941,8941,64,47,33,61,68
8942,8942,70,60,49,60,57
8943,8943,36,26,26,40,60
8944,8944,46,32,26,41,56
8945,8945,74,50,46,62,73
8946,8946,68,65,58,64,68
8947,8947,68,78,64,72,62
8948,8948,43,56,20,43,49
8949,8949,41,26,24,48,46
8950,8950,63,48,51,63,61
8951,8951,14,15,15,24,20
8952,8952,60,39,36,69,67
8953,8953,76,46,45,62,67
8954,8954,62,43,38,47,64
8955,8955,54,52,54,66,64
8956,8956,54,42,60,59,61
8957,8957,64,54,44,64,65
8958,8958,11,11,14,34,22
8959,8959,60,72,54,66,62
8960,8960,67,48,47,58,64
8961,8961,71,52,56,54,69
8962,8962,59,41,37,49,59
8963,8963,66,66,33,60,69
8964,8964,47,49,34,54,58
8965,8965,62,52,32,53,61
8966,8966,62,73,70,45,66
8967,8967,63,75,73,66,64
8968,8968,67,65,54,54,69
8969,8969,47,20,16,39,56
8970,8970,11,17,13,22,14
8971,8971,63,49,51,57,62
8972,8972,64,69,68,58,64
8973,8973,67,66,70,62,69
8974,8974,69,56,47,55,65
8975,8975,63,55,48,61,60
8976,8976,46,33,27,49,55
8977,8977,64,42,40,64,67
8978,8978,64,47,35,66,65
8979,8979,32,29,27,60,57
8980,8980,65,60,60,70,70
8981,8981,68,44,38,34,70
8982,8982,63,60,25,42,64
8983,8983,15,19,16,30,20
8984,8984,66,54,41,54,65
8985,8985,69,63,43,56,65
8986,8986,64,51,47,70,65
8987,8987,61,66,61,59,60
8988,8988,69,61,56,58,72
8989,8989,66,64,72,57,64
8990,8990,68,52,49,54,68
8991,8991,72,61,56,57,66
8992,8992,51,51,61,57,64
8993,8993,67,63,70,37,69
8994,8994,76,75,75,63,75
8995,8995,59,48,30,41,51
8996,8996,60,52,47,49,62
8997,8997,35,28,29,59,51
8998,8998,70,49,44,57,74
8999,8999,42,49,47,59,58
9000,9000,60,29,26,39,62
9001,9001,68,41,49,51,70
9002,9002,71,64,38,49,69
9003,9003,62,62,57,49,64
9004,9004,64,57,45,68,71
9005,9005,60,66,64,65,68
9006,9006,6,11,12,17,17
9007,9007,45,45,49,58,66
9008,9008,65,64,67,68,58
9009,9009,66,48,47,57,66
9010,9010,68,55,47,63,66
9011,9011,42,33,26,31,47
9012,9012,43,28,25,58,56
9013,9013,63,44,45,66,67
9014,9014,52,44,36,57,57
9015,9015,61,50,50,43,62
9016,9016,14,12,14,27,19
9017,9017,67,54,55,65,68
9018,9018,38,52,58,56,56
9019,9019,64,58,42,52,63
9020,9020,10,9,11,28,25
9021,9021,62,83,81,71,72
9022,9022,72,83,68,76,75
9023,9023,59,41,29,54,63
9024,9024,71,42,31,48,65
9025,9025,66,74,75,69,69
9026,9026,67,60,66,58,69
9027,9027,59,70,68,58,65
9028,9028,5,20,21,19,13
9029,9029,70,62,47,46,63
9030,9030,75,65,48,40,72
9031,9031,60,55,44,58,62
9032,9032,60,37,39,60,64
9033,9033,60,52,32,41,70
9034,9034,67,56,38,59,63
9035,9035,70,68,49,55,68
9036,9036,11,15,13,12,12
9037,9037,16,21,13,23,30
9038,9038,63,53,40,55,59
9039,9039,62,58,37,49,58
9040,9040,62,45,37,62,69
9041,9041,61,57,47,46,60
9042,9042,71,67,47,60,69
9043,9043,9,10,11,15,17
9044,9044,44,22,21,46,46
9045,9045,64,37,34,41,62
9046,9046,31,22,23,34,56
9047,9047,66,64,48,66,71
9048,9048,67,62,34,54,65
9049,9049,73,81,71,67,71
9050,9050,53,52,53,66,63
9051,9051,14,16,12,22,21
9052,9052,63,63,68,72,71
9053,9053,65,40,42,44,67
9054,9054,69,65,49,58,66
9055,9055,64,49,48,48,63
9056,9056,66,38,41,66,71
9057,9057,61,36,32,36,59
9058,9058,67,50,39,57,64
9059,9059,53,46,36,61,57
9060,9060,61,62,59,36,65
9061,9061,58,34,37,71,63
9062,9062,62,38,33,28,66
9063,9063,67,50,48,57,63
9064,9064,41,30,27,55,56
9065,9065,67,65,61,64,66
9066,9066,69,55,39,52,65
9067,9067,71,61,60,63,68
9068,9068,69,44,37,42,66
9069,9069,60,58,42,59,65
9070,9070,61,60,49,62,60
9071,9071,65,58,60,48,64
9072,9072,62,51,40,42,63
9073,9073,62,39,28,32,64
9074,9074,61,66,65,68,66
9075,9075,40,36,30,49,66
9076,9076,15,18,19,33,26
9077,9077,17,13,16,17,19
9078,9078,59,42,35,39,66
9079,9079,12,14,12,34,26
9080,9080,64,72,68,62,62
9081,9081,70,64,48,53,68
9082,9082,56,24,26,54,58
9083,9083,67,49,38,61,67
9084,9084,68,49,38,42,64
9085,9085,62,71,66,66,63
9086,9086,71,60,57,64,68
9087,9087,64,67,67,60,63
9088,9088,63,40,37,30,64
9089,9089,65,58,46,70,70
9090,9090,59,63,48,63,64
9091,9091,75,57,40,62,60
9092,9092,63,46,35,51,63
9093,9093,72,55,39,44,68
9094,9094,57,53,45,63,62
9095,9095,62,60,70,59,64
9096,9096,68,60,46,65,69
9097,9097,62,42,43,50,63
9098,9098,65,49,39,62,65
9099,9099,53,31,43,64,65
9100,9100,64,41,36,52,62
9101,9101,25,30,22,44,31
9102,9102,40,33,45,50,59
9103,9103,70,58,61,70,67
9104,9104,13,11,12,17,19
9105,9105,45,28,59,39,52
9106,9106,61,54,51,57,64
9107,9107,68,60,41,46,69
9108,9108,62,59,42,50,63
9109,9109,58,28,22,63,50
9110,9110,71,62,42,39,67
9111,9111,68,62,58,61,66
9112,9112,62,46,55,59,63
9113,9113,66,50,71,53,65
9114,9114,11,12,13,24,22
9115,9115,64,34,35,51,65
9116,9116,61,55,59,44,59
9117,9117,67,64,59,65,69
9118,9118,65,76,72,59,70
9119,9119,63,37,32,50,61
9120,9120,68,43,45,73,70
9121,9121,43,26,20,45,45
9122,9122,15,9,9,28,12
9123,9123,65,66,65,60,64
9124,9124,57,34,27,64,62
9125,9125,41,31,21,50,47
9126,9126,72,48,45,49,69
9127,9127,10,13,12,26,13
9128,9128,7,13,8,12,13
9129,9129,63,66,67,59,60
9130,9130,66,70,52,65,70
9131,9131,29,26,21,39,53
9132,9132,67,62,67,66,69
9133,9133,67,60,64,50,70
9134,9134,54,43,38,44,61
9135,9135,49,49,40,52,55
9136,9136,33,31,27,49,38
9137,9137,65,66,68,68,66
9138,9138,61,48,42,55,60
9139,9139,57,35,42,68,69
9140,9140,65,61,44,53,66
9141,9141,47,38,36,61,54
9142,9142,64,49,57,66,67
9143,9143,62,53,48,50,63
9144,9144,56,42,39,62,60
9145,9145,24,23,18,57,22
9146,9146,63,66,57,65,67
9147,9147,70,52,30,57,70
9148,9148,65,54,71,54,63
9149,9149,70,59,28,55,63
9150,9150,70,30,31,63,65
9151,9151,64,60,62,65,67
9152,9152,68,49,59,46,69
9153,9153,63,57,37,54,63
9154,9154,45,30,31,68,65
9155,9155,55,41,32,57,64
9156,9156,54,45,48,69,50
9157,9157,75,31,27,33,65
9158,9158,64,54,36,38,63
9159,9159,66,40,41,74,66
9160,9160,64,46,40,62,64
9161,9161,72,69,53,66,72
9162,9162,69,52,45,69,70
9163,9163,62,44,44,46,60
9164,9164,60,37,39,53,57
9165,9165,62,40,45,61,64
9166,9166,40,50,37,58,57
9167,9167,63,26,28,54,66
9168,9168,62,23,29,67,68
9169,9169,67,55,52,67,70
9170,9170,63,30,61,64,65
9171,9171,48,37,47,53,60
9172,9172,8,13,14,15,12
9173,9173,60,47,38,39,62
9174,9174,49,37,22,59,71
9175,9175,59,58,30,69,65
9176,9176,15,15,15,27,22
9177,9177,11,13,10,22,15
9178,9178,66,56,49,36,64
9179,9179,64,54,42,72,68
9180,9180,65,69,71,66,68
9181,9181,64,59,62,65,65
9182,9182,60,60,50,61,63
9183,9183,32,25,26,52,44
9184,9184,62,75,72,67,66
9185,9185,72,70,71,64,72
9186,9186,62,46,44,67,67
9187,9187,68,69,70,62,68
9188,9188,14,11,18,21,10
9189,9189,36,32,35,62,56
9190,9190,40,25,27,42,55
9191,9191,66,58,40,52,63
9192,9192,66,59,55,54,63
9193,9193,66,44,46,71,70
9194,9194,61,41,33,58,62
9195,9195,58,37,39,61,65
9196,9196,16,13,18,28,21
9197,9197,65,58,75,61,66
9198,9198,63,36,39,42,65
9199,9199,64,59,62,65,66
9200,9200,35,48,38,49,50
9201,9201,66,62,48,52,61
9202,9202,65,64,45,44,66
9203,9203,56,58,58,67,64
9204,9204,57,51,55,56,62
9205,9205,38,29,23,59,64
9206,9206,38,26,38,49,54
9207,9207,32,21,26,35,41
9208,9208,57,48,39,48,49
9209,9209,66,62,64,65,65
9210,9210,59,70,66,57,60
9211,9211,14,13,14,21,10
9212,9212,64,55,56,54,64
9213,9213,67,39,39,24,66
9214,9214,66,26,28,64,66
9215,9215,59,48,36,52,62
9216,9216,61,46,47,40,67
9217,9217,60,41,45,56,63
9218,9218,67,68,67,62,65
9219,9219,55,30,31,52,58
9220,9220,65,35,46,38,63
9221,9221,44,56,42,44,67
9222,9222,38,37,35,48,70
9223,9223,50,43,32,53,63
9224,9224,63,59,53,64,64
9225,9225,61,44,58,72,64
9226,9226,56,44,40,53,53
9227,9227,64,46,48,62,65
9228,9228,65,69,66,65,66
9229,9229,67,64,68,68,69
9230,9230,66,67,68,52,68
9231,9231,57,57,50,46,62
9232,9232,63,41,39,33,62
9233,9233,16,14,11,14,17
9234,9234,72,44,34,46,68
9235,9235,66,64,55,69,71
9236,9236,57,61,55,58,63
9237,9237,66,61,48,65,70
